202131339349302208,311778403,NEBRASKA SPINE HOSPITAL LLC,6901 N 72ND ST,OMAHA,NE,68122,270263191,SPINE HOSPITAL,NE,N/A
202131339349302208,311778403,NICU OPERATING CO OF SANTA CRUZ LLC,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,460502935,NEONATAL HEALTHCARE,CA,N/A
202131339349302208,311778403,NORTH RIVER SURGERY CENTER LLC,2209 WILDWOOD AVE,SHERWOOD,AR,72120,710799771,AMBUL SURG CTR,AR,N/A
202131339349302208,311778403,NORTHERN PLAINS LABORATORY LLC,401 N 9 STREET,BISMARK,ND,58501,841641341,DIAGNOSTIC SERVICES,ND,N/A
202131339349302208,311778403,NSC CHANNEL ISLANDS LLC,3000 RIVERCHASE GALLERIA SUITE 500,BIRMINGHAM,AL,35244,770418197,AMBULATORY SURGICAL CENTER,CA,N/A
202131339349302208,311778403,OMG ARIZONA LLC,130 SUTTER STREET 2ND FLR,SAN FRANCISCO,CA,94104,471708588,MEDICAL OFFICE,AZ,N/A
202131339349302208,311778403,ORTHOCOLORADO LLC,11650 WEST 2ND PLACE,LAKEWOOD,CO,80255,371577105,ORTHO HOSPITAL,CO,N/A
202131339349302208,311778403,PARK RAPIDS AREA HEALTH CARE,600 PLEASANT AVENUE S,PARK RAPIDS,MN,56470,204926259,HEALTHCARE SRVC,MN,N/A
202131339349302208,311778403,PASADENA URGENCY CENTER LLC,4600 E SAM HOUSTON PKWY SOUTH,PASADENA,TX,77505,812482854,URGENT CARE,TX,N/A
202131339349302208,311778403,PATIENT TRANSPORT SERVICES OF COLUMBUS INC,1700 EDISON DR,MILFORD,OH,45150,264601285,AMBULANCE,OH,N/A
202131339349302208,311778403,PENINSULA RADIATION ONCOLOGY LLC,315 MLK JR WAY STE 111,TACOMA,WA,98405,870808610,HEALTHCARE SRVC,WA,N/A
202131339349302208,311778403,PENRAD IMAGING LLC,1390 KELLY JOHNSON BLVD,COLORADO SPRINGS,CO,80920,841072619,MEDICAL IMAGING,CO,N/A
202131339349302208,311778403,PERFORMANCE MEDICAL EQUIPMENT & RESPIRATORY SVSC LLC,19625 62ND AVENUE SOUTH STE 101,KENT,WA,98032,452901632,HOLDING COMPANY,WA,N/A
202131339349302208,311778403,PLAZA SURGERY CENTER LP,525 E PLAZA DRIVE SUITE 100,SANTA MARIA,CA,93454,770573567,SURGERY,CA,N/A
202131339349302208,311778403,PMC HOSPITAL LLC,3100 MAIN ST STE 500,HOUSTON,TX,77002,273280598,HOSPITAL,TX,N/A
202131339349302208,311778403,PRECISION MEDICINE ALLIANCE LLC,198 INVERNESS DRIVE WEST,ENGLEWOOD,CO,80112,352569159,DIAGNOSTIC SERVICES,CO,N/A
202131339349302208,311778403,PUEBLO AMBULATORY SURGERY CENTER LLC,25 MONTEBELLO RD,PUEBLO,CO,81003,621488737,SURGERY CENTER,CO,N/A
202131339349302208,311778403,RADIATION ONCOLOGY CENTERS OF VENTURA COUNTY,1700 N ROSE AVENUE SUITE 120,OXNARD,CA,93030,770191706,IMAGING,CA,N/A
202131339349302208,311778403,RBR MANAGEMENT LLC,91 CORPORATE PARK DRIVE SUITE 120,HENDERSON,NV,89074,271466450,AMBULANCE,NV,N/A
202131339349302208,311778403,REID-ANC HOME CARE SERVICES LLC,1700 EDISON DR,MILFORD,OH,45150,371454747,HOME HEALTH,IN,N/A
202131339349302208,311778403,SAINT JOSEPH - SCA HOLDINGS LLC,1451 HARRODSBURG RD,LEXINGTON,KY,40503,453801157,OP SURGERY,DE,N/A
202131339349302208,311778403,SAINT JOSEPH-ANC HOME CARE SERVICES,1700 EDISON DR,MILFORD,OH,45150,263330545,HOME HEALTH,KY,N/A
202131339349302208,311778403,SANTA CRUZ COMPREHENSIVE IMAGING LLC,1661 SOQUEL DRIVE SUITE G,SANTA CRUZ,CA,95065,010550623,IMAGING,CA,N/A
202131339349302208,311778403,SANTA CRUZ LAND & BUILDING LP,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,770285236,REAL ESTATE,CA,N/A
202131339349302208,311778403,SANTA CRUZ SURGERY CENTER LLC,3003 PAUL SWEET ROAD,SANTA CRUZ,CA,95065,770194916,SURGERY,CA,N/A
202131339349302208,311778403,SOUTHEASTERN HOME CARE LLC,1700 EDISON DR,MILFORD,OH,45150,271219638,HOME HEALTH,OH,N/A
202131339349302208,311778403,ST JOSEPH'S SURGERY CENTER LP,15305 DALLAS PARKWAY SUITE 1600 LB,ADDISON,TX,75001,201019390,SURGERY,TX,N/A
202131339349302208,311778403,ST ELIZABETH HOME CARE SERVICES LLC,1700 EDISON DR,MILFORD,OH,45150,261236191,HOME HEALTH,KY,N/A
202131339349302208,311778403,ST FRANCIS LAND COMPANY,5390 N ACADEMY BLVD STE 300,COLORADO SPRINGS,CO,80918,263134100,REAL ESTATE,CO,N/A
202131339349302208,311778403,ST LUKE'S DIAGNOSTIC CATH LAB LLP,6624 FANNIN ST STE 800,HOUSTON,TX,77030,710959365,DIAGNOSTICS,TX,N/A
202131339349302208,311778403,ST LUKE'S LAKESIDE HOSPITAL LLC,6624 FANNIN STE 2505,HOUSTON,TX,77030,300427437,HOSPITAL,TX,N/A
202131339349302208,311778403,ST LUKE'S THE WOODLANDS SLEEP CENTER LLC,6624 FANNIN STE 800,HOUSTON,TX,77030,462795726,DIAGNOSTICS,TX,N/A
202131339349302208,311778403,TEMPLETON SURGERY CENTER LLC,1310 LAS TABLAS ROAD SUITE 104,TEMPLETON,CA,94365,202246616,SURGERY,CA,N/A
202131339349302208,311778403,THE MEDICAL PAVILION AT ST JOHN'S,1700 ROSE AVENUE,OXNARD,CA,93030,770332349,REAL ESTATE,CA,N/A
202131339349302208,311778403,THREE SPRING IMAGING LLC,1 MERCADO ST STE 200A,DURANGO,CO,81301,811174301,HEALTHCARE SRVC,CO,N/A
202131339349302208,311778403,VALLEY PHYSICIANS SURGERY CENTER AT NORTHRIDGE LLC,18330 ROSCOE BLVD,NORTHRIDGE,CA,91328,800864336,SURGERY,CA,N/A
202131339349302208,311778403,HEALTHCARE SOLUTIONS NETWORK LLC,625 EDEN PARK DR 7TH FLOOR,CINCINNATI,OH,45202,472103334,PHYSICIAN HOSPITAL ORGANIZATION,OH,N/A
202131339349302208,311778403,PREFERRED LAB PARTNERS LLC,ONE MEDICAL VILLAGE DRIVE SUITE B,EDGEWOOD,KY,41017,824758763,LABORATORY SERVICES,KY,N/A
202121049349301852,160743102,OLEAN GENERAL HEALTHCARE SYSTEMS LLC,85 WOODRIDGE DRIVE,AMHERST,NY,14228,161544460,"PROVIDER OF DURABLE MEDICAL EQUIPMENT, HOME CARE PRODUCTS, AND SERVICES",NY,N/A
202111279349302551,521272129,MEDSTAR SHAH MSO LLC,10980 GRANTCHESTER WAY,COLUMBIA,MD,21044,462700536,MGMT SVCS,MD,NA,N/A
202111279349302551,521272129,22590 SHADY COURT LLC,24035 Three Notch Road,Hollywood,MD,20636,473361777,REAL ESTATE,MD,NA,N/A
202111279349302551,521272129,24035 THREE NOTCH ROAD LLC,24035 THREE NOTCH ROAD,HOLLYWOOD,MD,20636,473375076,REAL ESTATE,MD,NA,N/A
202111279349302551,521272129,37767 MARKET DRIVE LLC,37767 MARKET DRIVE,Charlotte Hall,MD,20622,REAL ESTATE,MD,NA,N/A
202111279349302551,521272129,26840 POINT LOOKOUT ROAD LLC,24035 Three Notch Road,Hollywood,MD,20636,473393670,REAL ESTATE,MD,NA,N/A
202111279349302551,521272129,Montgomery Community MRI LP,4110 ASPEN HILL ROAD,ROCKVILLE,MD,20853,521534253,MRI SCREENING,MD,NA,N/A
202111279349302551,521272129,PHYSIOTHERAPY ASSOCIATES NRH REHAB LLC,4714 GETTYSBURG ROAD,MECHANICSBURG,PA,17055,522212036,PHYSIOTHERAPY,PA,NA,N/A
202111279349302551,521272129,PHYSICIAN IMAGING OF WASHINGTON,840 CRESCENT CENTRE DR,FRANKLIN,TN,37067,562616090,RADIOLOGY SVC,TN,NA,N/A
202111279349302551,521272129,FRANKLIN IMAGING LLC,7253 AMBASSADOR RD,BALTIMORE,MD,21244,521588688,IMAGING,MD,NA,N/A
202111279349302551,521272129,MEDSTAR HEALTHSURGCENTER DEVELOPMENT,10980 Grantchester Way,Columbia,MD,21044,821073412,SURGERY,MD,NA,N/A
202111279349302551,521272129,10 St Patrick's Drive LLC,10 St Patricks Drive,Waldorf,MD,20603,832261766,real estate,MD,NA,N/A
202111279349302551,521272129,MedStar Endoscopy Ctr at LuthervilleLLC,1300 Bellona Ave,Lutherville,MD,21093,823193901,Surgery,MD,NA,N/A
202111279349302551,521272129,Capital Endoscopy LLC,6475 New Hampshire Ave,Hyattsville,MD,20783,134244093,Surgery,MD,NA,N/A
202111279349302551,521272129,Greater Chesapeake Surgery Center LLC,1212 York Road,Lutherville,MD,21093,841479788,Surgery,MD,NA,N/A
202111279349302551,521272129,NRH CPT Regional Rehab LLC,10980 Grantchester Way,Columbia,MD,21044,522107062,Rehab Services,MD,NA,N/A
202121319349301707,560529988,PEACE COLLEGE&FOUNDATION INVESTMENT POOL,15 EAST PEACE STREET,RALEIGH,NC,27604,943481706,investment,NC,NA,INVESTMENT,823161,24958040,false,0,false,0.83944
202121319349301967,951664123,Scripps-Pitzer Property Holdings LLC,1030 North Columbia Ave,Claremont,CA,91711,842206074,Property holding,CA,N/A,Related,0,1,0.50000
202120829349300127,942356338,COMMONS AT FAIR OAKS,9200 FAIR OAKS BLVD,FAIR OAKS,CA,95628,471623128,HOLDING SCHOOL REAL PROPERTY,CA,RUDOLF STEINER COLLEGE,RELATED,-224429,3727642,0,1,0.51000
202101319349303030,540505892,E&H STATE INVESTOR LLC,30461 GARNAND DRIVE,EMORY,VA,24327,REAL ESTATE INVESTMENT,VA,32072,3030066,0,0,0.01000
202101319349303030,540505892,E&H MASTER TENANT LLC,30461 GARNAND DRIVE,EMORY,VA,24327,RENTAL REAL ESTATE,VA,935326,2354162,0,0,0.01000
202101319349303030,540505892,E&H LANDLORD LLC,30461 GARNAND DRIVE,EMORY,VA,24327,RENTAL REAL ESTATE,VA,1059545,29474498,0,0,0.89000
202111099349301706,591092732,GALLATIN INVESTORS III LLC (FINAL),2601 ARDEN ROAD NORTHWEST,ATLANTA,GA,30327,582529982,INVESTMENTS,FL,INVESTMENT,-5087,0,0,0.24750
202131339349302383,370663567,PAIN CENTER OF WISCONSIN,4131 W LOOMIS ROAD,SUITE 300,GREENFIELD,WI,53221,263155343,HEALTHCARE,WI,ST VINCENT,Related,-12402,266872,false,false,0.5
202131339349302383,370663567,PAIN CENTER OF WISCONSIN - OCONTO FALLS LLC,4131 W LOOMIS ROAD,SUITE 300,GREENFIELD,WI,53221,364717036,HEALTHCARE,WI,ST CLARE,Related,-70585,97862,false,false,0.5
202131339349302383,370663567,CARPENTER STREET HOTEL LLC,525 NORTH SIXTH STREET,SPRINGFIELD,IL,62702,364128127,HOTEL,IL,LASANTE INC,N/A,0
202131339349302383,370663567,SPRINGFIELD URGENT CARE REAL ESTATE LLC,PO BOX 19456,SPRINGFIELD,IL,627949456,030413258,RENTAL REAL ESTATE,IL,LASANTE INC,N/A,0
202131339349302383,370663567,PRAIRIE HEART INSTITUTE MANAGEMENT COMPANY LLC,4936 LAVERNA ROAD,SPRINGFIELD,IL,62707,261479945,MEDICAL,IL,HSHS,Related,-6697,17910,false,true,1
202131339349302383,370663567,SOUTHWEST ILLINOIS HEALTH SERVICES REAL ESTATE LLP,4000 NORTH ILLINOIS STREET,SWANSEA,IL,62226,823633320,REAL ESTATE,IL,ST ELIZABETH'S,Related,282559,1572355,false,false,0.5
202131339349302753,250969449,CARNEGIE INNOVATIONS LLC,600 RIVER AVENUE SUITE 100,PITTSBURGH,PA,15212,455177927,EDUCATION,PA,CARNEGIE MELLON UNIVERSITY,RELATED,-375813,-7189779,0,1,0.90000
202131339349302753,250969449,ICARNEGIE GLOBAL LEARNING LLC,210 SIXTH AVENUE SUITE 3570,PITTSBURGH,PA,15222,383887172,EDUCATION,PA,N/A
202131339349302753,250969449,CL ACQUISITION LLC,5000 FORBES AVENUE,PITTSBURGH,PA,15213,NO ACTIVITY,PA,N/A
202131339349302753,250969449,SYSTEMIQ LLC,5000 FORBES AVENUE,PITTSBURGH,PA,15213,352506818,NO ACTIVITY,PA,N/A
202041609349301359,660432514,The Foundation for the University,University of the Virgin Islands,2 John Brewers Bay,Charlotte Amalie,US Virgin Islands,VQ,008029990,660425865,Educational,VI,N/A,Related
202141189349300909,520595110,ASTHMA CENTER LP,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,521542228,REAL ESTATE,MD,N/A,EXCLUDED,-9160,-222849,0,1,0.01000
202141189349300909,520595110,ASTHMA CENTER LP,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,521542228,REAL ESTATE,MD,N/A,EXCLUDED,-677872,4276522,0,0,0.74000
202141189349300909,520595110,JHMI UTILITIES LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,202814243,UTILITIES SERVICES TO MEMBERS,MD,N/A,RELATED,3507851,159888414,0,16557,1,0.50000
202141189349300909,520595110,JOHNS HOPKINS HEALTHCARE LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,521899357,MEDICAL SERVICES,MD,N/A,RELATED,2212414,93499686,0,-726730,1,0.50000
202141189349300909,520595110,JOHNS HOPKINS MEDICINE INTERNATIONAL LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,522144849,"INTERNATIONAL HEALTH CARE, EDUCATION",MD,N/A,RELATED,-373098,59967233,0,513178,1,0.50000
202141189349300909,520595110,HOWARD COUNTY NEONATAL SERVICES LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,522239401,CLINICAL SERVICES,MD,N/A,RELATED,-392999,-569269,0,1,0.50000
202141189349300909,520595110,JOHNS HOPKINS BROADWAY ACQUISITION AND DEVELOPMENT SERIES,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,522284576,LAND HOLDING AND DEVELOPMENT,MD,N/A,EXCLUDED,156099,7529502,0,1,0.50000
202141189349300909,520595110,JOHNS HOPKINS MEDICINE ALLIANCE FOR PATIENTS LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,462866692,MEDICAL SERVICES,MD,N/A,RELATED,0,1,0.50000
202141189349300909,520595110,JOHNS HOPKINS SURGERY CENTER SERIES LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,208707724,CLINICAL SERVICES,MD,N/A,RELATED,-2194630,8717801,0,1,0.50000
202141189349300909,520595110,NEPHROLOGY INVESTMENTS OF ABERDEEN LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,208645333,INVESTMENT HOLDING,MD,N/A,UNRELATED,394512,335893,0,393628,1,0.60260
202141189349300909,520595110,JOHNS HOPKINS HEALTH CARE AND SURGERY CENTER DEVELOPMENT LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,821388814,REAL ESTATE,MD,N/A,EXCLUDED,1145577,22506505,0,1,0.50000
202141189349300909,520595110,320 W 29TH STREET LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,465373756,REAL ESTATE,MD,N/A,EXCLUDED,-41304,976058,0,1,0.50000
202141189349300909,520595110,REMINGTON 29TH STREET LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,833917703,REAL ESTATE,MD,N/A,EXCLUDED,-17712,1779763,0,1,0.99900
202141189349300909,520595110,IMPALA BLUEBUCK LP,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,824035345,INVESTING,DE,N/A,EXCLUDED,-21464441,0,0
202141189349300909,520595110,CCA2-H LP,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,825305108,INVESTING,DE,N/A,EXCLUDED,-3014467,140420677,0,0,0.99710
202141189349300909,520595110,SKYKNIGHT RAIL HOLDINGS II LP - SERIES 1,ONE LETTERMAN DR BLDG C SUITE 3-950,SAN FRANCISCO,CA,94129,611815868,TRANSPORTATION,DE,N/A,EXCLUDED,92978,15764904,0,46822,0,0.95350
202141189349300909,520595110,SKYKNIGHT RAIL HOLDINGS II LP - SERIES 5,ONE LETTERMAN DR BLDG C SUITE 3-950,SAN FRANCISCO,CA,94129,815237145,TRANSPORTATION,DE,N/A,EXCLUDED,-190175,4641042,0,-205519,0,0.99010
202141189349300909,520595110,550 BROADWAY LP,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,521794353,N/A,MD,N/A
202141189349300909,520595110,C&C SALT LLC,3910 KESWICK ROAD N4327-B,BALTIMORE,MD,21211,134025085,MINING,NY,N/A,UNRELATED,1532512,7636936,0,1498411,1,0.53330
202101349349300930,520610538,ARUNDEL PHYSICIANS ASSOCIATES,301 HOSPITAL DRIVE,GLEN BURNIE,MD,21061,522000762,HEALTHCARE,MD,APA INC,N/A,false,false
202101349349300930,520610538,BALTIMORE WASHINGTON IMAGING,301 HOSPITAL DRIVE,GLEN BURNIE,MD,21061,200806027,HEALTHCARE,MD,UMBWMS,N/A,false,false
202101349349300930,520610538,UNIVERSITYCARE LLC,22 SOUTH GREENE STREET,BALTIMORE,MD,21201,521914892,HEALTHCARE,MD,UMMSC,N/A,false,false
202101349349300930,520610538,O'DEA MEDICAL ARTS LIMITED PAR,7601 OSLER DRIVE,TOWSON,MD,21204,521682964,RENTAL,MD,SJMC PROP,N/A,false,false
202101349349300930,520610538,ADVANCED IMAGING AT ST JOSEPH,7601 OSLER DRIVE,TOWSON,MD,21204,521958002,HEALTHCARE,MD,UMSJMC,N/A,false,false
202101349349300930,520610538,UNIVERSITY OF MARYLAND CHARLES,PO BOX 1070,LAPLATA,MD,20646,300956382,HEALTHCARE,MD,UMCRCP,N/A,false,false
202101349349300930,520610538,BALTIMORE ASC VENTURES LLC,7620 YORK ROAD,TOWSON,MD,21204,824133899,HEALTHCARE,DE,UMSJMC,N/A,false,false
202101349349300930,520610538,UCHSUMMS Real Estate Trust,520 Upper Chesapeake Drive,Bel Air,MD,21014,276803540,Holding Co,MD,UMMSC,N/A,false,false
202121189349300517,237179639,8800 CONCORD LLC,8800 WEST BLUEMOUND ROAD,MILWAUKEE,WI,53226,271463226,STUDENT HOUSING,WI,WISCONSIN LUTHERAN COLLEGE,RELATED,312996,1903533,0,1,0.52580
202141339349303324,231365353,ARI 1740 FUND,N SETSON AVE STE 5500,CHICAGO,IL,60601,320472404,INVESTMENT,IL,NA,false
202141339349303324,231365353,DVG 1740 FUND LP,ONE FAWCETT PLACE,GREENWICH,CT,06830,800961539,INVESTMENT,CT,NA,false
202141339349303324,231365353,EAST MARSHALL STREET PARTNERSHIP LP,701 E MARSHALL STREET,WEST CHESTER,PA,19380,232902742,INVESTMENT,PA,NA,false
202141339349303324,231365353,FERN HILL PARTNERSHIP III LP,701 E MARSHALL STREET,WEST CHESTER,PA,19380,300409614,RENTAL,PA,NA,false
202141339349303324,231365353,FERN HILL LLC,701 E MARSHALL STREET,WEST CHESTER,PA,19380,233005147,RENTAL,PA,NA,false
202141339349303324,231365353,GALLOPAVO LP,2000 McKINNEY AVE STE 2125,DALLAS,TX,75201,464621967,INVESTMENT,TX,NA,false
202141339349303324,231365353,LANCASTER PET PARTNERSHIP LLP,PO BOX 4216,LANCASTER,PA,17604,233102793,MEDICAL SERVI,PA,NA,false
202141339349303324,231365353,LG HEALTH COMMUNITY CARE COLLABORATIVE,555 NORTH DUKE STREET,LANCASTER,PA,17604,455542179,ACO,PA,LG HOSPITAL,RELATED,444742,487149,false,0,true,0.97000
202141339349303324,231365353,KINGSTOWN 1740 FUND LP,34 EAST 51ST STREET,NEW YORK,NY,10022,843119908,INVESTMENT,NY,NA,false
202141339349303324,231365353,MRI GROUP LLP,PO BOX 4216,LANCASTER,PA,17604,331011386,MEDICAL SERVI,PA,NA,false
202141339349303324,231365353,NEIGHBRHD PRES & DEV FUND LP,240 NEW YORK DR STE 1,FORT WASHINGTON,PA,19034,233037919,RENTAL,PA,NA,false
202141339349303324,231365353,OAKLANDS WAY MEDICAL BUILDING ASSOCIATES,701 E MARSHALL STREET,WEST CHESTER,PA,19380,830490251,RENTAL,PA,NA,false
202141339349303324,231365353,SRP INVESTORS FUND A LP,2001 ROSS AVE SUITE 400,DALLAS,TX,75201,611748291,INVESTMENT,TX,NA,false
202141339349303324,231365353,JOG V C LIMITED PARTNERSHIP,STE 2370 440 2ND AVE SW,CALGARY,ALBERTA,CA,T2P5E9,INVESTMENT,CA,NA,false
202141339349303324,231365353,TURK'S HEAD SURGERY CENTER LLC,915 OLD FERN HILL ROAD BLDG B,WEST CHESTER,PA,19380,200184603,MEDICAL SERVI,PA,NA,false
202141339349303324,231365353,CYRUS 1740 MASTER FUND,89 NEXUS WAY CAMANA BAY,GR,CJ,KY1-9009,981361754,INVESTMENT,CJ,NA,false
202141339349303324,231365353,JOG VI C LIMITED PARTNERSHIP,STE 2370 440 2ND AVE SW,CALGARY,AL,CA,T2P5E9,INVESTMENT,CA,NA,false
202141339349303324,231365353,LIFT REAL ESTATE PARTNERS FUND I LP,180 SUTTER STREET SUITE 400,SAN FRANCISCO,CA,94104,831339929,INVESTMENT,CA,NA,false
202141339349303324,231365353,LG HEALTH COMM CARE COLLAB II,555 NORTH DUKE STREET,LANCASTER,PA,17604,823809581,ACO,PA,LG HOSPITAL,RELATED,0,0,false,0,true,0.97000
202141339349303324,231365353,CYRUS 1740 FUND LP,65 E 55TH STREET 35TH FLOOR,NEW YORK,NY,10022,821211542,INVESTMENT,NY,NA,false
202141339349303324,231365353,ST-TO RIBBIT OPPORTUNITY V LLC,364 UNIVERSITY AVENUE,PALO ALTO,CA,94301,841814102,INVESTMENT,CA,NA,false
202013219349306101,541954969,MAVI CONSULTING LLC,4401 VILLAGE DRIVE,FAIRFAX,VA,22030,841669841,MANAGERIAL AND REAL ESTATE,VA,VIRGINIA INTERNATIONAL UNIVERSITY,EXCLUDED,-77080,0,1,0.70000
202101369349302410,231352187,KEYSTONE ACCOUNTABLE CARE ORG LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,455484165,ACO,PA,N/A,false,false
202101369349302410,231352187,GEISINGER ENCOMPASS HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,721398803,PHY THERAP,PA,N/A,false,false
202101369349302410,231352187,EVANGELICAL-GEISINGER HEALTH LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,460567687,HEALTHCARE,PA,N/A,false,false
202101369349302410,231352187,GEISINGER-SCA HOLDINGS LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,461615328,MANAGEMENT,DE,N/A,false,false
202101369349302410,231352187,CAMP HILL AMBULATORY CENTERS,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597478,HEALTHCARE,PA,N/A,false,false
202101369349302410,231352187,GRANDVIEW SURGERY CENTER LTD,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,521597483,HEALTHCARE,PA,N/A,false,false
202101369349302410,231352187,LACKAWANNA PHYS AMB SURG CTRLLC,569 BROOKWOOD VILLAGE SUITE 901,BIRMINGHAM,AL,35209,233024998,HEALTHCARE,PA,N/A,false,false
202101369349302410,231352187,ATLANTICARE SURGERY CENTER LLC,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,223491867,HEALTHCARE,NJ,N/A,false,false
202101369349302410,231352187,COOPERATIVE HEALTH SRVS OF S JERSEY,1301 ATLANTIC AVENUE,ATLANTIC CITY,NJ,08401,223619231,PURCHASING,NJ,N/A,false,false
202101369349302410,231352187,GEISINGER-HM JOINT VENTURE LLC,100 NORTH ACADEMY AVENUE MC 49-70,DANVILLE,PA,17822,831871064,HEALTHCARE,PA,N/A,false,false
202101369349302410,231352187,KEYSTONE HEALTHCARE PARTNERSHIPLLC,901 HUGH WALLIS ROAD,LAFAYETTE,LA,70508,833134941,HOME HLTH,PA,N/A,false,false
202101369349302410,231352187,SOUTHERN JERSEY MEDICAL PROPERTIES,2500 ENGLISH CREEK AVENUE,EGG HARBOR TOWNSHIP,NJ,08234,383830843,REAL ESTAT,NJ,N/A,false,false
202111189349301101,391620530,BELLIN ORTHOPEDIC SURGERY CENTER,2223 LIM KILN RD,GREEN BAY,WI,54311,264677834,AMBULATORY ORTHOPEDIC SURGERY,WI,N/A
202101349349307560,516000297,First State Marine Wind LLC,2050 Cabot Blvd,Langhorne,PA,19047,383809186,PWR Generation,DE,Blue Hen Wd,Related,536846,4894105,false,false,0.97500
202101349349307560,516000297,Performance VC Opportunities Fund I LP,5 GREENWICH OFFICE PARK3RD FL,GREENWICH,CT,06831,833206186,INVESTMENTS,CT,NA,EXCLUDED,6153,3799351,false,0,false,0.99000
202101349349307560,516000297,KNIGHTSBRIDGE B LP,122 SW Frank Phillips Blvd,Bartlesville,OK,74003,823938272,INVESTMENTS,OK,NA,EXCLUDED,64885,8461689,false,0,false,0.98810
202111059349301836,710236897,TVH Rowhouses,1600 Washington Avenue,Conway,AR,72032,Residential rental property,AR,N/A,Unrelated,-27498,1081662,0,0.695
202111059349301836,710236897,Mckennon Properties LLC,1600 Washington Avenue,Conway,AR,72032,Commercial and Residential Rental Real Estate,AR,N/A,Unrelated,25807,1404029,0,0.684
202111259349302976,610461768,UC REAL PROPERTIES LLC,310 COLLEGE STREET,BARBOURVILLE,KY,40906,453682688,REAL ESTATE,KY,N/A,RELATED,0,0,0.90000
202111349349303431,310537516,NAB Real Estate Holdings LLC,8338 Whispering Valley Drive,Cincinnati,OH,45247,200695355,Real Estate Holding,OH,Xavier University,Related,335836,48875,0,0,0.75000
202101009349301000,520591608,HOOD COLLEGE LP,401 ROSEMONT AVENUE,FREDERICK,MD,21701,521969014,INVESTING,MD,N/A,N/A,0,1,0.99000
202111339349306551,364195126,Alexian Rehabilitation Services LLC,935 Beisner,Elk Grove Village,IL,60007,300221481,Rehabilitation hospital,IL,NA,N/A
202111339349306551,364195126,ALLEGAN GENERAL HOSPITAL PAIN ADMINISTRATION SERVICES LLC,555 LINN STREET,ALLEGAN,MI,49010,473706652,PAIN MANAGEMENT,MI,NA,N/A
202111339349306551,364195126,ALVERNO CLINICAL LABORATORIES LLC,2434 INTERSTATE PLAZA DRIVE,HAMMOND,IN,46324,203240648,MEDICAL SERVICE,IN,NA,N/A
202111339349306551,364195126,AMBULATORY SURGERY CENTER LP,818 N Emporia Ste 108,WICHITA,KS,67214,481114690,SURGERY CENTER,KS,NA,N/A
202111339349306551,364195126,ASCENSION ALPHA FUND LLC,101 SOUTH HANLEY ROAD,SUITE 200,ST LOUIS,MO,63105,900786464,INVESTMENTS,MO,NA,N/A
202111339349306551,364195126,ASCENSION ATHO CARRY LP,101 SOUTH HANLEY ROAD,ST LOUIS,MO,63105,844224833,INVESTMENTS,DE,NA,N/A
202111339349306551,364195126,ASCENSION HEALTH AT HOME LLC,1A BURTON HILLS BOULEVARD,NASHVILLE,TN,37215,471704527,INVESTMENTS,DE,NA,N/A
202111339349306551,364195126,ASCENSION TOWERBROOK HEALTHCARE OPPORTUNITIES LP,65 EAST 55TH STREET 19TH FLOOR,NEW YORK,NY,10022,981500387,INVESTMENTS,NY,NA,N/A
202111339349306551,364195126,ASCENSION VIA CHRISTI IMAGING MANHATTAN LLC,1823 College Avenue,MANHATTAN,KS,66502,481251984,RADIOLOGY SERVICES,KS,NA,N/A
202111339349306551,364195126,ASCENSION WISCONSIN EMERUS JV LLC,8040 EXCELSIOR DRIVE,SUITE 400,MADISON,WI,53717,384118568,ACUTE CARE HOSPITALS,WI,NA,N/A
