object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201631349349303358,135598093,OTHER SOURCES,900099,1864928,1864928
201641299349300204,440545271,Tuition and Auxiliary,611310,6663325,6663325,0,0
201641299349300204,440545271,Student Financial Aid,611310,606584,606584,0,0
201631319349300643,951664101,Tuition & fees,611600,79415213,79415213
201631319349300643,951664101,Fed. grants & contracts,611600,1265644,1265644
201631319349300643,951664101,Private contracts,900099,732098,732098
201631319349300643,951664101,Children sch. tuition,611710,634567,634567
201631319349300643,951664101,Rental & catering,531390,256141,75926,180215
201631379349304423,010211781,Student Tuition and Fees,611310,106425812,106425812,0,0
201631379349304423,010211781,Other Education Programs and Events,611310,3500886,3500886,0,0
201631379349304423,010211781,Auxilliary,611710,1814561,1814561,0,0
201641349349303979,362387148,Tuition and fees,611710,22379587,22379587
201641349349303979,362387148,Academic Support,611710,5779405,5779405
201641349349303979,362387148,Adult Studies,611710,4221814,4221814
201641349349303979,362387148,Off Campus Programs,611710,3060446,3060446
201630539349300938,462114423,TUITION,611710,19514,19514
201630539349300938,462114423,Hypnotherapy Sessions,611710,13522,13522
201630539349300938,462114423,Bookstore,611710,3465,3465
201630539349300938,462114423,High School Equivalenc,611710,900,900
201630539349300938,462114423,STUDENT FEES,611710,206,206
201641379349308839,030179419,Auxiliary Income,865029,865029
201641379349308839,030179419,Student Loan Interest,8011,8011
201641379349308839,030179419,Tuition & Fees,8617886,8617886
201610639349300906,330704703,TUITION,611000,1380725
201601349349302905,560530003,TUITION & FEES,611310,47731973,47731973
201601349349302905,560530003,AUXILIARY ENTERPRISES,611310,9845179,9845179
201601349349302905,560530003,OTHER INCOME,611310,1891565,1891565
201621379349306817,231352635,TUITION & FEES,900099,113126233,113126233
201621379349306817,231352635,AUXILIARY OPERATIONS,721310,22340749,22056077,284672
201621379349306817,231352635,SUMMER SCHOOL & FEES,900099,1382608,1382608
201621379349306817,231352635,STUDENT LOAN INCOME,900099,69155,69155
201641349349306559,530196584,STUDENT TUITION & FEES,900099,890774998,890774998
201641349349306559,530196584,GRANTS & CONTRACTS,900099,179349386,179349386
201641349349306559,530196584,AUXILIARY ENTERPRISES,611710,95658616,95658616
201641349349306559,530196584,MEDICAL EDUCATION AGREEMENTS,900099,61958048,61958048
201641349349306559,530196584,OTHER PROGRAM SERVICE REVENUE,611710,23950067,23950067
201641379349302449,135562167,tuition and fees,611600,39917782,39917782
201641379349302449,135562167,auxilliary activities,722320,678140,678140
201641379349302449,135562167,PROFESSIONAL DEV. AND EDUCATION,611430,6659183,6659183
201621619349300502,720467515,STUDENT TUITION & FEES,611710,14884240,14884240
201621619349300502,720467515,OTHER,611710,845103,845103
201621619349300502,720467515,ENDOWMENT,611710,611456,611456
201630709349300433,363085682,Tuition Income,1841467,1841467
201630709349300433,363085682,Workshops,31218,31218
201621349349303527,226017975,SMICHA PROGRAM,254000,254000
201621349349303527,226017975,SUMMER YESHIVA PROGRAM,419649,419649
201621349349303527,226017975,TUITION AND GRANTS,2256180,2256180
201641379349311209,570387838,TUITION & FEES,611600,1103345,1103345
201641379349311209,570387838,ROOM & BOARD,611600,590440,590440
201641379349311209,570387838,OTHER INCOME-STUDENT A,611600,16854,16854
201641379349311209,570387838,OTHER PROGRAM SERVICE,611600,295,295
201611349349302591,314379515,COMMISSION,713990,32775,32775
201611349349302591,314379515,TUITION AND FEES,900099,38811501,38811501
201611349349302591,314379515,DORMITORIES,900099,4530271,4530271
201611349349302591,314379515,FOOD SERVICE,900099,4015474,4015474
201611349349302591,314379515,SCHEDULING INCOME,900099,5537,5537
201611379349302926,314379459,TUITION AND FEES,900099,97628446,97628446
201611379349302926,314379459,AUXILIARY SERVICES,900099,25165613,25165613
201611379349302926,314379459,INTEREST - STUDENT LOANS,900099,37571,37571
201611379349302926,314379459,RECREATION CENTER MEMBERSHIPS,713940,27875,27875
201611379349302926,314379459,BOOKSTORE,541800,453965,14621,439344
201621379349308727,951246140,Student Tuition and Fees,611310,47222433,47222433,0,0
201621379349308727,951246140,Student Housing Revenue,611710,2280401,2280401,0,0
201621379349308727,951246140,Interest Earned on Student Loans,611710,82640,82640,0,0
201621379349308727,951246140,Sales and Services of Educational Departments,611710,53190,53190,0,0
201621379349308727,951246140,Federal Workstudy Off-Campus,611710,26787,26787,0,0
201611169349300546,204542690,TUITION FEES,611710,14435,14435
201611169349300546,204542690,SALES OF BOOKS ETC,611710,331,331
201611169349300546,204542690,CONTRIBUTIONS,611710,16129,16129
201641479349300614,521555346,TUITION AND FEES,611310,192139,192139
201631469349300728,381358014,Tuition and fees,611310,56843235,56843235,0,0
201631469349300728,381358014,Room and board,611310,6837109,6837109,0,0
201631469349300728,381358014,Other revenue,611310,1824573,1748591,75982,0
201621349349303952,270716971,CONTRACT SERVICES,611710,105000,105000
201621349349303952,270716971,PROFESSIONAL DEVELOPMENT,611710,842265,842265
201621349349303952,270716971,TUITION AND FEES,611310,122610,122610
201611629349300141,951644037,STUDENT TUITION AND FEES,611710,315862148,315862148
201611629349300141,951644037,ROOM AND BOARD,611710,34277902,34277902
201611629349300141,951644037,SALES AND SERVICES,611710,6815014,4056751,2758263
201611629349300141,951644037,OTHER REVENUE,611710,3589541,3589541
201611349349302416,250983069,TUITION,611600,20281607,20281607
201611349349302416,250983069,ROOM AND BOARD,721310,6171616,6171616
201611349349302416,250983069,ACADEMIC SUPPORT,611710,2013015,2013015
201611349349302416,250983069,STUDENT SERVICES,611710,1856483,1856483
201611349349302416,250983069,INSTITUTIONAL SUPPORT,611710,1844985,1844985
201601379349305785,231409675,Tuition and fees,611600,69513136,69513136
201601379349305785,231409675,Auxiliary Income,611600,9942344,9942344
201611349349303341,560532138,Athletic Programs,711210,34357552,32841563,1515989
201611349349303341,560532138,Organized Activities,515100,4886626,3989001,9760,887865
201611349349303341,560532138,Student Health Services,621400,2856514,2856514
201611349349303341,560532138,Student Housing & Dining,721310,39742329,39742329
201611349349303341,560532138,Tuition and Fees,611310,295026830,295026830
201611379349307081,951642394,TUITION & FEES,900099,1710225272,1710225272
201611379349307081,951642394,NET PATIENT SERVICE REVENUE,900099,998374058,998374058
201611379349307081,951642394,AUXILIARY ENTERPRISES,900099,314304237,265278382,49025855
201611379349307081,951642394,PROFESSIONAL SERVICES AGREEMENT,900099,138522388,138522388
201611379349307081,951642394,SALES & SERVICE,900099,118338026,118338026
201611379349305901,610444695,TUITION AND FEES,611710,32529152,32529152
201611629349300546,730590036,TUITION & FEES,611710,9856929,9856929
201611629349300546,730590036,AUXILLIARY ENTERPRISES,611710,3674268,3674268
201641379349310834,930391547,TUITION AND FEES,611600,5960140,5960140
201601379349310175,200909475,RESEARCH INCOME,900099,8200000,8200000
201601379349310175,200909475,TUITION AND FEES,611310,4650189,4650189
201601379349304365,550357072,TUITION & FEES,24782323,24782323
201601379349304365,550357072,AUXILIARY SERVICES,7103430,7103430
201631359349300718,271928187,STUDENT TUITION & FEES,756854,756854
201631359349300718,271928187,"ROOM, BOARD & OTHER AUXILIARY",373192,373192
201631359349300718,271928187,CONFERENCES - RESTRICTED,74633,74633
201631359349300718,271928187,CONTRIBUTIONS/OTHER,25483,25483
201621369349301207,560529988,TUITION AND FEES,900099,20621788,20621788
201621369349301207,560529988,AUXILIARY ENTERPRISES,900099,4748576,4748576
201621369349301207,560529988,VISITOR SERVICES,531120,369659,369659
201621349349307507,830340684,ROOM AND BOARD INCOME,707463,707463
201621349349307507,830340684,TUITION INCOME,2477532,2477532
201611599349300916,370662594,NET TUITION AND FEES,41667586,41667586
201611599349300916,370662594,AUXILLIARY ENTERPRISES,13203473,13203473
201611599349300916,370662594,OTHER EDUCATION AND GENERAL,1068484,1068484
201611599349300916,370662594,AUXILLIARY ENTERPR 990T INCOM,722320,291777,291777
201611599349300916,370662594,AUXILLIARY ENT-ROOM CREDITS,271273,271273
201631039349300348,274332028,TUITION,75779
201631039349300348,274332028,COMMISSIONS,1670
201631039349300348,274332028,TRIP INCOME,42644
201630869349300103,341037893,OTHER REVENUE,611600,6498,6498
201630869349300103,341037893,TUITION / FEE REVENUE,611600,1911234,1911234
201611379349307511,800151379,PATIENT INCOME,611710,3139638,3139638
201611379349307511,800151379,EDUCATIONAL PROGRAM REVENUE,611710,2685969,2685969
201611379349307511,800151379,MANAGEMENT SERVICE REVENUE,611710,10940,10940
201641379349309829,630315935,Tuition and fees,611600,13155031,13155031
201641379349309829,630315935,Sales and services of auxiliary enterprises,611710,4252006,4252006
201641349349305544,810378823,TUITION AND FEES,611310,4790893,4790893
201641379349306379,330419461,TUITION INCOME,611710,9669011,9669011
201641379349306379,330419461,TESTING INCOME,900099,360966,360966
201641379349303459,550356985,TUITION AND FEES,611310,18364043,18364043
201641379349303459,550356985,AUXILIARY ENTERPRISES,611310,7069565,7052141,17424
201641379349303459,550356985,ATHLETICS,611310,812117,812117
201601379349303000,340733165,TUITION AND FEES,900099,24881431,24881431
201601379349303000,340733165,AUXILIARY OPERATIONS AND OTHER,900099,5173036,5173036
201601379349307135,381870664,MEMBERSHIP DUES & ASSESSMENTS,611710,16186451,16186451
201601379349307135,381870664,PATIENT SERVICES,621400,9884279,9884279
201641379349307224,420707120,BOARD,722210,1896966,1896966
201641379349307224,420707120,BOOKS AND OTHER SUPPLIES,451211,387777,387777
201641379349307224,420707120,OTHER PROGRAM INCOME,611710,321560,321560
201641379349307224,420707120,ROOM,721310,1638322,1638322
201641379349307224,420707120,STUDENT TUITION AND FEES,611310,28761939,28761939
201641349349303689,540646523,TUITION & FEES,611600,9774722,9774722
201641349349303689,540646523,HOUSING & AUX ENTERP.,611600,1722198,1722198
201641349349303689,540646523,SPECIAL PROGRAMS,611600,345934,345934
201641349349303689,540646523,TRAVEL STUDY,611600,263661,263661
201621379349301582,381359081,TUITION AND FEES,611600,46679349,46679349
201621379349301582,381359081,RESIDENT/DINING,611600,11019912,11019912
201621379349301582,381359081,OTHER PROGRAM REVENUE,900099,442060,442060
201611379349310226,273739336,GOVERNMENT FUNDING,900099,4367100,4367100
201611379349301206,050465628,TUITION,611310,12819297,12819297,0,0
201611379349301206,050465628,FEES,611310,170117,170117,0,0
201611379349305351,363108821,Tuition and Fees,611600,13334746,13334746
201611379349305351,363108821,Auxilliary Services,611600,130658,130658
201641379349306004,952849731,Counseling Service,621300,592197,592197
201641379349306004,952849731,Program fees,611710,1066149,1066149
201641379349306004,952849731,Tuitions and Fees,611430,4521939,4521939
201601379349302255,131740447,Tuition and Fees,611310,55161386,55161386,0,0
201601379349302255,131740447,Room and Board,611310,2429425,2429425,0,0
201601379349302255,131740447,General Fees,611310,1530730,1530730,0,0
201601379349302255,131740447,Other Auxiliary,611310,834016,834016,0,0
201631379349301333,930386839,STUDENT TUITION & FEES,611600,89788484,89788484
201631379349301333,930386839,AUXILIARY ENTERPRISES,900099,11675818,11675818
201631379349300848,237227990,TUITION & FEES,611310,59142184,59142184
201631379349300848,237227990,FINANCIAL AID PROGRAMS,611310,73528,73528
201631379349300848,237227990,STUDENT LOAN INTEREST,900099,6477,6477
201641379349306174,430719506,Tuition and fees,611310,31544491,31544491
201641379349306174,430719506,Auxiliary enterprises,611310,6974549,6974549
201641379349306174,430719506,Conference program,611310,992880,992880
201611669349300231,344431169,TUITION AND FEES,611710,107068546,107068546
201611669349300231,344431169,DORMITORIES,721310,5926537,5926537
201611669349300231,344431169,DINING HALLS,722210,4634867,4634867
201611669349300231,344431169,MISCELLANEOUS AUXILLARY,611710,3298151,3291303,6848
201611669349300231,344431169,CAMPUS STORE,451211,2354951,2354951
201601679349300445,382385150,Tuition and Fees,611600,697089
201601249349301440,202197046,TUITION AND FEES,611000,146671
201631379349307028,470489031,TUITION & FEES,611310,1744948,1744948
201631379349307028,470489031,ORGANIZED ACTIVITIES,611310,59111,59111
201631379349304383,540506457,TUITION & FEES,611310,40692748,40692748
201631379349304383,540506457,AUXILIARY REVENUE,611710,13107640,13107640
201631379349304383,540506457,OTHER,900099,258674,33192,225482
201631379349307263,470491571,Tuition & Fees,611710,76771499,76771499
201601379349308470,430652617,"TUITION, FEES, RELATED PROGRAMS",900099,20989521,20989521
201611349349300231,160743088,TUITION AND FEES,611310,76800448,76800448
201611349349300231,160743088,ROOM AND BOARD,611310,13777618,13777618
201611349349300231,160743088,OTHER AUXILIARY INCOME,611310,622299,608424,13875
201611349349300231,160743088,PUBLIC SERVICES,611310,368975,329073,39902
201601399349300515,850271348,TUITION,900099,2774008,2774008
201601399349300515,850271348,COUNSELING,900099,63113,63113
201601399349300515,850271348,OTHER INCOME,900099,47703,47703
201601399349300515,850271348,CONFERENCES,900099,9176,9176
201601379349300405,841383926,TUTION AND FEES,611430,358347978,358347978
201611349349304661,041591060,TUITION AND FEES,900099,20694728,20694728
201611349349304661,041591060,RESEARCH GRANTS,900099,967672,967672
201611349349304661,041591060,INTERNATIONAL STUDIES,900099,101297,101297
201611379349308726,741238438,TUITION AND FEES,611310,4813803
201611379349308726,741238438,Auxilliary Sales and Services,611310,833736
201611379349311211,310537516,TUITION AND FEES,611710,171870889,171870889
201611379349311211,310537516,AUXILIARY ENTERPRISES,611710,32645814,31279492,1366322
201611379349311211,310537516,EDUCATIONAL ACTIVITIES,611710,16629741,16629741
201631379349307143,350869045,TUITION AND FEES,611710,91569987,91569987
201631379349307143,350869045,AUXILIARY SERVICES,611710,13428154,13428154
201601379349309880,742918552,MANAGEMENT FEES,163336,163336
201631379349307053,060942210,TUITION,621400,2434955,2434955
201631379349307053,060942210,RESIDENCE,722320,136838,136838
201601379349303135,911160585,TUITION AND FEES,900099,21953316,21953316
201601379349303135,911160585,FEDERAL GRANTS,900099,5241929,5241929
201601379349303135,911160585,STATE & LOCAL GRANTS,900099,539463,539463
201601379349303135,911160585,STUDENT FEE REVENUE,611710,455690,455690
201601379349306180,586044761,Tuition and fees,611710,17463355,17463355
201601379349306180,586044761,Auxiliary services,611710,2674477,2674477
201601379349306695,201304472,PATIENT SERVICE,621110,80228196,80228196
201601379349306695,201304472,DIALYSIS CENTER AND ACO,621110,-38444,-38444
201601379349306470,310643552,TUITION & FEES,900099,6448276,6448276
201601379349306470,310643552,SPONSORED PROGRAMS,900099,110375,110375
201601379349306470,310643552,EDUCATION SERVICES,900099,29925,29925
