object_id,ein,DsrgrddEnttyNm_BsnssNmLn1Txt,DsrgrddEnttyNm_BsnssNmLn2Txt,USAddrss_AddrssLn1Txt,USAddrss_CtyNm,USAddrss_SttAbbrvtnCd,USAddrss_ZIPCd,IdRltdTxExmptOrg_EIN,IdRltdTxExmptOrg_PrmryActvtsTxt,IdRltdTxExmptOrg_LglDmclFrgnCntryCd,IdRltdTxExmptOrg_ExmptCdSctnTxt,IdRltdTxExmptOrg_DrctCntrllngNACd,IdRltdTxExmptOrg_CntrlldOrgnztnInd
201941059349300524,430662529,WEBSTER ATHENS COLLEGE,MARCUS AURELIUS 5 KYRISTOU 2 LISIOU,ATHENS,GR,EDCATIONAL,GR,N/A,N/A,WEBSTER UNIV,true
201941059349300524,430662529,WEBSTER GRADUATE STUDIES CENTRE LIMITED,LAWRENCE BLDG 104 ROEHAMPTON LANE,LONDON,UK,SW17 5PJ,EDUCATIONAL,UK,N/A,N/A,WEBSTER UNIV,true
201921269349300402,030179403,SAINT MICHAEL'S COLLEGE FIRE & RESCUE,ONE WINOOSKI PARK,COLCHESTER,VT,05439,201120657,FIRE & RESCUE,VT,501(C)(3),7,SMC,true
201921269349300402,030179403,MERRILL CEMETERY ASSOCIATION INC,ONE WINOOSKI PARK,COLCHESTER,VT,05439,010868920,CEMETERY,VT,501(C)(13),SMC,true
201921269349300402,030179403,GREEN MTN HIGHER EDUCATION CONSORTIUM,84 SOUTH SERVICE ROAD RM 202B,MIDDLEBURY,VT,05753,901113280,CONSORTIUM,VT,501(C)(3),509(A)(3)I,NA,false
201921199349300772,364570934,VOCATIONAL INSTRUCTION PROJECT COMMUNITY SERVICES INC,1910 ARTHUR AVENUE,BRONX,NY,10457,133224700,SOCIAL SERVICES AND LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,0
201921199349300772,364570934,1807 CLINTON HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,133795086,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,1870 CROTONA AVENUE HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,134124414,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,CASA ESPERANZA HOUSING DEVELOPMENT FUND COMPANY,1910 ARTHUR AVENUE,BRONX,NY,10457,133962366,SHELTER FOR WOMEN PREPARING FOR INDEPENDENT LIVING,NY,501(C)(3),"LINE 12B, II",VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,445 VIP HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,133680210,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,VIP WEST 184TH STREET HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,043754294,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,CASA & CLINTON HOUSING DEVELOPMENT,1910 ARTHUR AVENUE,BRONX,NY,10457,461606237,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921199349300772,364570934,ABRAHAM APARTMENTS HDFC,1910 ARTHUR AVENUE,BRONX,NY,10457,463742490,LOW INCOME HOUSING,NY,501(C)(3),LINE 11,VIP COMMUNITY SERVICES INC,1
201921339349300002,951644035,Point Loma Nazarene University Foundation,3900 Lomaland Drive,San Diego,CA,92106,953948691,Support Point Loma Nazarene University,CA,501(C)(3),Line 11c - Type I,N/A,0
201921339349302257,150543659,Beacon Institute for Rivers and Estuaries,199 Main Street,Beacon,NY,12508,141883215,Environmental Education,NY,501(c)(3),170(b)(1)(A)(vi),N/A,1
201921269349300957,640303084,Millsaps Development Inc,PO Box 150433,Jackson,MS,39210,237210558,SEE PART VII,MS,501(c)(2),N/A,true
201921269349300957,640303084,Millsaps Real Estate Holdings Inc,PO Box 150433,Jackson,MS,39210,640833283,SEE PART VII,MS,501(c)(2),N/A,true
201921269349300957,640303084,KAXIL KIUIC AC,CALLE 10 NO 66 POR 7 Y 9 9713,MERIDA,YUCATAN,MX,SEE PART VII,MX,NA,true
201921269349300957,640303084,Micas-Kiuic Venture AC,Calle 10 No 66 POR 7 Y 9 9713,Merida,Yucatan,MX,SEE PART VII,MX,NA,true
201920929349300742,160759798,Daemen College Physical Therapy Inc,4380 Main Street,Amherst,NY,14226,462438676,Physical therapy clinic,NY,501(c)(3),9,N/A,0
201920929349300802,464884633,UNIVERSITY STUDIES ABROAD CONSORTIUM,PASEO DE LOS TURISTAS FRENTE AL PA,PUNTARENAS,CS,Study Abroad,CS,USAC,true
201920929349300802,464884633,USAC Foundation of Thailand,Chiang Mai University 239 HuayKaew,Muang Ghiamg Mai,TH,Study Abroad,TH,USAC,true
201920929349300802,464884633,USAC United Kingdom Limited,Kildare House 3 Dorset Rise,London,UK,Study Abroad,UK,USAC,true
201910169349300541,261999384,PURDUE RESEARCH FOUNDATION,1281 WIN HENTSCHEL BLVD,WEST LAFAYETTE,IN,47906,351052049,SUPPORT PURDUE UNIVERSITY,IN,501(c)(3),7,NA,false
201910169349300541,261999384,PURDUE UNIVERSITY,401 S GRANT STREET,WEST LAFAYETTE,IN,47907,356002041,SCHOOL,IN,501(c)(3),2,NA,false
201931299349301613,042103580,AFRICA ACADEMY FOR PUBLIC HEALTH,RESEARCH,TZ,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,AMERICAN REPERTORY THEATRE COMPANY INC,64 BRATTLE ST,CAMBRIDGE,MA,02138,042665867,PERFORMING ARTS,MA,501(c)(3),10,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,ASSOCIACAO DAVID ROCKEFELLER CENTER DE UNIVERSIDADE DE HARVARD,EDUCATION,BR,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,BLUE MARBLE HOLDINGS CORP,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,237014581,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,BOTSWANA-HARVARD AIDS INSTITUTE,RESEARCH,BC,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,CENTRE RECHERCHE EUROPEEN DE LA HBS,RESEARCH SUPPORT,FR,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,DEMETER HOLDINGS CORP,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,043044742,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,DOYUKAI FUND FOR HARVARD INC,800 BOYLSTON ST,BOSTON,MA,02199,043478889,RESEARCH SUPPORT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,DUBAI HARVARD FOUNDATION FOR MEDICAL RESEARCH INC,4 BLACKFAN CIRCLE,BOSTON,MA,02215,522446955,EDUCATION AND RESEARCH,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,EDX INC,141 PORTLAND ST 9TH FL,CAMBRIDGE,MA,02139,460807740,EDUCATION,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,ENDOWMENT FOR RESEARCH IN HUMAN BIOLOGY INC,745 BOYLSTON ST 7TH FL,BOSTON,MA,02116,042702030,RESEARCH,MA,501(c)(3),Type III-O,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,FUNDACION CENTRO DE INVESTIGACION DE LA ESCUELA DE ADMIN DE EMPRESA,RESEARCH SUPPORT,AR,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,FUNDACION DRCLAS CHILE,FACULTY AND STUDENT ACTIVITIES,CI,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,GIOVANNI ARMENISE-HARVARD FOUNDATION FOR SCIENTIFIC RESEARCH INC,HMS DEAN OF FAC OF MED,BOSTON,MA,02115,043293162,RESEARCH SUPPORT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HANSJORG WYSS INST FOR BIOLOGICALLY INSPIRED ENGINEERING AT HARVARD UNIV IN,C,3 BLACKFAN CIRCLE 5TH FL CLSB,BOSTON,MA,02115,300773387,RESEARCH,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD BUSINESS SCHOOL INTERACTIVE INC,SOLDIERS FIELD RD,BOSTON,MA,02163,043395140,EXECUTIVE EDUCATION,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD BUSINESS SCHOOL PUBLISHING CORP,20 GUEST ST STE 700,BRIGHTON,MA,02135,043177990,PUBLISHING,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD DEDICATED ENERGY LIMITED,1033 MASS AVE 3RD FL,CAMBRIDGE,MA,02138,030425512,ELECTRICITY PURCHASING,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,114 MOUNT AUBURN ST 5TH FL,CAMBRIDGE,MA,02138,454535664,GLOBAL SUPPORT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC - TUNISIA,RESEARCH,TS,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,true
201931299349301613,042103580,HARVARD GLOBAL RESEARCH SUPPORT CENTRE INDIA,9SE 9TH FL 29 SENAPATI BAPAT MARG,MUMBAI,MAHARASHTRA,IN,400028,RESEARCH,IN,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,true
201931299349301613,042103580,HARVARD GLOBAL RESEARCH SUPPORT CENTRE SOUTH AFRICA NPC,RESEARCH,SF,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,true
201931299349301613,042103580,HARVARD GLOBAL UK,RESEARCH,UK,HARVARD GLOBAL RESEARCH AND SUPPORT SERVICES INC,true
201931299349301613,042103580,HARVARD MAGAZINE INC,7 WARE ST,CAMBRIDGE,MA,02138,046112308,PUBLISHING,MA,501(c)(3),Type III-FI,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD MANAGEMENT COMPANY INC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,237361259,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD MANAGEMENT PRIVATE EQUITY CORP,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,043070522,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD MEDICAL CENTER,25 SHATTUCK ST,BOSTON,MA,02115,042213292,MEDICAL EDUCATION,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,HARVARD NEURODISCOVERY CENTER INC,25 SHATTUCK ST,BOSTON,MA,02115,311745145,RESEARCH SUPPORT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD PRIVATE CAPITAL HOLDINGS INC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,043070519,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD PRIVATE CAPITAL REALTY INC,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,223138409,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD REAL ESTATE - ALLSTON INC,1033 MASS AVE 3RD FL,CAMBRIDGE,MA,02138,043373410,TITLE HOLDING COMPANY,MA,501(c)(25),PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD REAL ESTATE INC,1033 MASS AVE 3RD FL,CAMBRIDGE,MA,02138,042649303,REAL ESTATE BROKERAGE,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,HARVARD-YENCHING INSTITUTE,VANSERG HALL 25 FRANCIS AVE,CAMBRIDGE,MA,02138,042062394,EDUCATION,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,ION INC,1350 MASS AVE,CAMBRIDGE,MA,02138,223032677,RESEARCH,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,LONGWOOD MEDICAL ENERGY COLLABORATIVE INC,160 LONGWOOD AVE,BOSTON,MA,02115,043476764,ENERGY SERVICES,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,MASSACHUSETTS GREEN HIGH PERFORMANCE COMPUTING CENTER INC,100 BIGELOW ST,HOLYOKE,MA,01040,273014805,RESEARCH,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,MGHPCC HOLYOKE INC,100 BIGELOW ST,HOLYOKE,MA,01040,452257442,RESEARCH,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,PHEMUS CORP,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,042997367,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,RED TOP INC,MURR CTR 65 NORTH HARVARD ST,BOSTON,MA,02163,510189788,ATHLETICS,CT,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,SHIPPING VENTURE CORP,HMC INC 600 ATLANTIC AVE,BOSTON,MA,02210,043263656,INVESTMENT MANAGEMENT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,STUDENT CLUBS OF HBS INC,SOLDIERS FIELD RD,BOSTON,MA,02163,571152691,STUDENT SUPPORT,MA,501(c)(3),Type I,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201931299349301613,042103580,THE CARL J SHAPIRO INSTITUTE FOR EDUCATION AND RESEARCH AT HARVARD,330 BROOKLINE AVE,BOSTON,MA,02215,043326928,MEDICAL EDUCATION AND RESEARCH,MA,501(c)(3),Type I,NA,false
201931299349301613,042103580,TRUSTEES FOR HARVARD UNIVERSITY,1033 MASS AVE 3RD FL,CAMBRIDGE,MA,02138,530199180,EDUCATION,DC,501(c)(3),Type II,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,true
201901209349301200,951684064,JEWISH TELEVISION NETWORK,15600 MULHOLLAND DRIVE,LOS ANGELES,CA,90077,953556298,TO PROVIDE CULTURAL AND EDUCATIONAL INFORMATION TO THE JEWISH COMMUNITY,CA,501(C)(3),LINE 7,AMERICAN JEWISH UNIVERSITY,1
201901209349301200,951684064,UNIVERSITY OF JUDAISM FOUNDATION,15600 MULHOLLAND DRIVE,LOS ANGELES,CA,90077,953637239,TO SUPPORT AMERICAN JEWISH UNIVERSITY,CA,501(C)(3),PF,AMERICAN JEWISH UNIVERSITY,1
201901349349306080,841383926,WGU INDIANA INC,10 WEST MARKET STREET STE 102,INDIANAPOLIS,IN,46204,273530075,SCHOOL,IN,501(C)(3),LINE 2,WGU,1
201901349349306080,841383926,WGU WASHINGTON INC,1001 4TH AVE STE 3827,SEATTLE,WA,98154,463681966,SCHOOL,WA,501(C)(3),LINE 2,WGU,1
201901349349306080,841383926,WGU TEXAS INC,221 WEST 6TH STREET STE 1050,AUSTIN,TX,78701,463688170,SCHOOL,TX,501(C)(3),LINE 2,WGU,1
201901349349306080,841383926,WGU MISSOURI INC,8000 MARYLAND AVE STE 410,ST LOUIS,MO,63105,463698226,SCHOOL,MO,501(C)(3),LINE 2,WGU,1
201901349349306080,841383926,WGU TENNESSEE INC,501 CORPORATE CENTRE DRIVE STE 390,FRANKLIN,TN,37067,463707548,SCHOOL,TN,501(C)(3),LINE 2,WGU,1
201901349349306080,841383926,THE CORPORATION OF WESTERN GOVERNORS UNIVERSITY,4001 SOUTH 700 EAST NO 700,SALT LAKE CITY,UT,84107,474365018,INFORMATION,UT,501(C)(3),1
201921339349305487,316064854,CINCINNATI FOUNDATION FOR MORTUARY EDUCATION TRUST,645 W NORTH BEND ROAD,CINCINNATI,OH,45224,316258237,MORTUARY EDUCATION TRUST,OH,501(C)(3),509(A)(3) TYPE I,CINTI FOUNDATION FOR MORTUARY EDUCATION,1
201931349349310553,237367633,SAN JOAQUIN DELTA COMMUNITY COLLEGE DISTRICT,5151 PACIFIC AVENUE,STOCKTON,CA,95207,941044400,SCHOOL DISTRICT,CA,501(c)(1),NA,false
201921059349300322,550370901,Appalachian Bible Fellowship Inc,161 College Drive,Mount Hope,WV,25880,273560790,Provide Bible training for children and Christian young people and adults,WV,501(c)(1),Line 1,N/A,0
201901349349308675,132673756,YESHIVA ENDOWMENT FOUNDATION INC,500 WEST 185TH STREET,NEW YORK,NY,10033,131790758,FOUNDATION,NY,501(C)(3),12A,YU,false
201941309349302084,580566116,Avery Properties Inc,141 E College Ave,Decatur,GA,30030,582328397,Real Estate,GA,501(c)(3),"LINE 11B , II",Agnes Scott College,1
201941309349302084,580566116,Ballykeel Inc,141 E College Ave,Decatur,GA,30030,582338224,Holding Co,GA,501(c)(3),"LINE 11B , II",Agnes Scott College,1
201941309349302049,010212542,Conference for Mercy Higher Education Inc,8380 Colesville Road Ste 300,Silver Spring,MD,20910,431973007,Canonical oversight and governance responsibilities over the College,MD,501(c)(3),Line 1,N/A,0
201921199349300412,362167855,SINSINAWA DOMINICAN CONGREGATION,585 Country Road,Sinsinawa,WI,53824,390816854,Ministry,WI,501 (C) (3),Line 1,N/A,0
201921199349300707,042104230,Forsyth International Inc,245 FIRST STREET,CAMBRIDGE,MA,02142,043443294,DENTAL CARE,MA,501(C)(3),09,FORSYTH,true
201941199349300914,331127376,FOUNDATION OF THE UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,566059417,UNIVERSITY SUPPORT,NC,501(C)(3),LINE 5,N/A,0
201941199349300914,331127376,THE UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,9201 UNIVERSITY CITY BLVD,CHARLOTTE,NC,28223,560791228,STATE UNIVERSITY,NC,LINE 6,0
201921059349301402,741161940,UNIVERSITY OF MARY HARDIN-BAYLOR FOUNDATION,900 COLLEGE STREET BOX 8003,BELTON,TX,76513,742052543,SUPPORT PLANT FUND OF THE UNIVERSITY OF MARY-HARDIN BAYLOR,TX,501(C)(3),"LINE 12D, III-O",UNIVERSITY OF MARY HARDIN-BAYLOR,0
201921219349300712,720467515,LOUISIANA BAPTIST CONVENTION,PO BOX 311,ALEXANDRIA,LA,71309,CONVENTION OF CHURCHES,LA,501(C)(3),170(B)(1)(A)(I),0
201921339349301672,150532200,Foundation Hamilton College,Calle Castello Num 128,Piso BAJ Pta 1,Madrid,SP,28006,education of Spanish language and culture,SP,Hamilton College,1
201931029349301218,951643334,FUNDACION LMU - CASA DE LA MATEADA,CALLE LAVERAN 5551,VILLA BELGRANO,CORDOBA,AR,EDUCATION,AR,501(C)(3),LMU,true
201931029349301303,440567385,MISSOURI BAPTIST CONVENTION,400 E HIGH STREET,JEFFERSON CITY,MO,65101,440559931,CHURCHES CONV,MO,501(C)(3),1,NA,false
201931029349301213,381359569,SPRING ARBOR UNIVERSITY FOUNDATION,106 E MAIN ST,SPRING ARBOR,MI,49283,743066798,FUNDRAISING,MI,501C3,12A,SAU,true
201931029349301213,381359569,MICHINDOH CONFERENCE CENTER,4545 E BACON RD,HILLSDALE,MI,49542,270209917,CHRISTIAN CTR,MI,501C3,10,SAU,true
201900859349300115,237410494,NEW YORK GRADUATE SCHOOL OF PSYCHOANALYSIS,16 WEST 10TH ST,NEW YORK,NY,10011,202280759,EDUCATION,NY,501(C)(3),LINE 2,TRUSTEES,0
201901349349310300,160743209,HIGHLAND HOSPITAL OF ROCHESTER INC,1000 SOUTH AVENUE,ROCHESTER,NY,14620,160743037,HOSPITAL,NY,501 (c)(3),3,SPHS,true
201901349349310300,160743209,THE HIGHLAND FOUNDATION INC,1000 SOUTH AVENUE,ROCHESTER,NY,14620,237310662,FUNDRAISING,NY,501 (c)(3),"12A,I",HIGHLD HOSP,true
201901349349310300,160743209,HIGHLAND FACILITIES DEVELOPMENT CORP,1000 SOUTH AVENUE,ROCHESTER,NY,14620,223039077,MEDICAL BLDG,NY,501 (c)(3),10,HIGHLD HOSP,true
201901349349310300,160743209,HIGHLAND COMMUNITY DEVELOPMENT CORP,100 HAHNEMANN TRAIL,PITTSFORD,NY,14534,223154715,ELDER CARE,NY,501 (c)(3),10,SPHS,true
201901349349310300,160743209,THE HIGHLANDS LIVING CENTER INC,500 HAHNEMANN TRAIL,PITTSFORD,NY,14534,223240227,HEALTHCARE,NY,501 (c)(3),10,SPHS,true
201901349349310300,160743209,THE MEADOWS AT WESTFALL INC,5901 LAC DE VILLE BLVD,ROCHESTER,NY,14618,161502303,HEALTHCARE,NY,501 (c)(3),10,SPHS,true
201901349349310300,160743209,STRONG PARTNERS HEALTH SYSTEM INC,1000 SOUTH AVENUE,ROCHESTER,NY,14620,161499099,SUPPORT ORG,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,STRONG HOME CARE GROUP,2180 EMPIRE BOULEVARD,WEBSTER,NY,14580,222577664,FUNDRAISING,NY,501 (c)(3),7,UNIV OF ROCH,true
201901349349310300,160743209,VISITING NURSE SRVC OF ROCHESTER & MONRO,2180 EMPIRE BOULEVARD,WEBSTER,NY,14580,160743215,HEALTHCARE,NY,501 (c)(3),10,SHCG,true
201901349349310300,160743209,COMMUNITY CARE OF ROCHESTER,2180 EMPIRE BOULEVARD,WEBSTER,NY,14580,161561691,HEALTHCARE,NY,501 (c)(3),10,SHCG,true
201901349349310300,160743209,EXCELL PARTNERS INC,222 WEST RIDGE ROAD,ROCHESTER,NY,14615,201862628,ECONOMIC DEV,NY,501 (c)(4),N/A,UNIV OF ROCH,true
201901349349310300,160743209,ROCHESTER BIOVENTURE CENTER INC,601 ELMWOOD AVENUE,ROCHESTER,NY,14642,202485999,BIOTECH INCUB,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,NEXTCORPS (FORMERLY HIGHTECH ROCHINC),260 EAST MAIN STREET,ROCHESTER,NY,14604,161195028,BUSINESS INCU,NY,501 (c)(3),7,UNIV OF ROCH,true
201901349349310300,160743209,EASTMAN DENTAL CENTER FOUNDATION INC,625 ELMWOOD AVENUE,ROCHESTER,NY,14620,161529555,SUPPORT ORG,NY,501 (c)(3),"12A,I",NA,false
201901349349310300,160743209,THE JAMES P WILMOT FOUNDATION INC,387 E MAIN STREET,ROCHESTER,NY,14604,222341413,SUPPORT ORG,NY,501 (c)(3),"12D,III-OTH",NA,false
201901349349310300,160743209,UNIVERSITY OF ROCHESTER EMPLOYEE BEN TRS,910 GENESEE STREET SUITE 200,ROCHESTER,NY,14611,161600112,EMPL BEN TRST,NY,501 (c)(9),N/A,UNIV OF ROCH,true
201901349349310300,160743209,ROBERT P GIDDINGS TRUST CO TAYLOR,GANSON PERRIN 160 FEDERAL ST 20,BOSTON,MA,02110,046660588,SUPPORT ORG,MA,501 (c)(3),"12D,III-OTH",NA,false
201901349349310300,160743209,U OF R BROADCASTING CORPORATION,201 WILSON COMMONS,ROCHESTER,NY,14627,160743209,BROADCAST LIC,NY,501 (c)(4),N/A,UNIV OF ROCH,true
201901349349310300,160743209,UR REAL ESTATE CORPORATION,263 WALLIS HALL,ROCHESTER,NY,14627,271140014,SUPPORT ORG,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,MELIORA REAL ESTATE CORPORATION,263 WALLIS HALL,ROCHESTER,NY,14627,452464788,SUPPORT ORG,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,FREDERICK FERRIS THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,160743024,HOSPITAL,NY,501 (c)(3),3,FFTHS INC,true
201901349349310300,160743209,FF THOMPSON FOUNDATION INC,350 PARRISH STREET,CANANDAIGUA,NY,14424,222959984,FUNDRAISING,NY,501 (c)(3),7,FFTHS INC,true
201901349349310300,160743209,MM EWING CONTINUING CARE CENTER,350 PARRISH STREET,CANANDAIGUA,NY,14424,237046583,HEALTHCARE,NY,501 (c)(3),3,FFTHS INC,true
201901349349310300,160743209,FF THOMPSON HEALTH SYSTEM INC,350 PARRISH STREET,CANANDAIGUA,NY,14424,222959987,SUPPORT ORG,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,FF THOMPSON SENIOR COMMUNITIES INC,350 PARRISH STREET,CANANDAIGUA,NY,14424,161557494,ELDER CARE,NY,501 (c)(3),10,FFTHS INC,true
201901349349310300,160743209,PLUTA CANCER CENTER FOUNDATION INC,125 RED CREEK DRIVE,ROCHESTER,NY,14623,270425383,SUPPORT ORG,NY,501 (c)(3),"12A,I",NA,false
201901349349310300,160743209,FINGER LAKES VISITING NURSE SERVICE INC,756 PRE-EMPTION ROAD,GENEVA,NY,14456,223067627,HEALTHCARE,NY,501 (c)(3),10,VNSR,true
201901349349310300,160743209,FINGER LAKES HOME CARE INC,756 PRE-EMPTION ROAD,GENEVA,NY,14456,161489133,HEALTHCARE,NY,501 (c)(3),10,VNSR,true
201901349349310300,160743209,THE MEMORIAL HOSPITAL OF WILLIAM F AND,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,222807681,Hospital,NY,501(c)(3),3,UNIV OF ROCH,true
201901349349310300,160743209,LIVINGSTON HEALTH CARE SYSTEM INC,111 CLARA BARTON STREET,DANSVILLE,NY,14427,161455240,SUPPORT ORG,NY,501 (c)(3),"12A,I",UNIV OF ROCH,true
201901349349310300,160743209,NICHOLAS H NOYES MEMORIAL HOSPITAL INC,111 CLARA BARTON STREET,DANSVILLE,NY,14427,160743979,Hospital,NY,501(c)(3),3,LHCS,true
201901349349310300,160743209,RED JACKET CENTER INC,111 CLARA BARTON STREET,DANSVILLE,NY,14427,161037658,Med Off Bldg,NY,501(c)(3),"12A,I",LHCS,true
201901349349310300,160743209,THE FOUNDATION FOR NOYES MEMORIAL HEALTH,111 CLARA BARTON STREET,DANSVILLE,NY,14427,161584778,Fundraising,NY,501(c)(3),7,LHCS,true
201901349349310300,160743209,JONES MEMORIAL HOSPITAL FOUNDATION,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,473763374,SUPPORT ORG,NY,501 (c)(3),7,JONES,true
201901349349310300,160743209,JONES MEDICAL SERVICES PC,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,465210222,MEDICAL CLINI,NY,501 (c)(3),3,JONES,true
201901349349310300,160743209,ST JAMES HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14844,160743310,HOSPITAL,NY,501 (c)(3),3,UNIV OF ROCH,true
201901349349310300,160743209,ST JAMES MERCY FOUNDATION,411 CANISTEO STREET,HORNELL,NY,14844,161486437,FUNDRAISING,NY,501 (c)(3),7,ST JAMES,true
