object_id,ein,Dsc
201900859349301040,640303069,Obligation Under Interest Rate Swap,244306
201900859349301040,640303069,Funds Held For Others,39870
201900859349301040,640303069,Annuities Payable,100758
201900859349301040,640303069,Advances from Government,749391
201900859349301040,640303069,Deferred Lease Liability,404590
201900859349301040,640303069,Security Deposits,99887
201901359349309490,271928322,WAGES PAYABLE,25307
201901359349309490,271928322,PAYABLE TO DEPARTMENT OF EDUCATION,72964
201911309349302076,050312747,OBLIGATION UNDER INTEREST RATE SWAP,1277836
201920519349300417,362225483,REFUNDABLE ADVANCES,1000872
201920519349300417,362225483,NOTES PAYABLE,1062938
201920659349300542,952462737,DEFERRED RENT EXPENSE,30979
201901089349300125,410694747,ANNUITIES PAYABLE,21054577
201901089349300125,410694747,ASSET RETIREMENT OBLIGATION,2155667
201901089349300125,410694747,FAIR VALUE OF INTEREST RATE SWAP,200702
201921029349301307,910565571,DEPOSIT ACCOUNTS,2180013
201921029349301307,910565571,ANNUITIES PAYABLE,6096759
201921029349301307,910565571,RETIREMENT OBLIGATION,1115377
201921029349301307,910565571,GOVERNMENT GRANTS REFUNDABLE,8104567
201921029349301167,362515868,Refundable loan program,1159348
201921029349301167,362515868,Refundable deposits,90557
201921029349301167,362515868,Annuities payable,135458
201941339349307094,951667177,ANNUITIES PAYABLE,14677734
201941339349307094,951667177,"BONDS PREMIUM, NET",10526867
201941339349307094,951667177,ASSET RETIREMENT OBLIGATION,2631042
201941339349304404,440617326,STUDENT DEPOSITS,130796
201941339349304404,440617326,GOVT LOAN OBLIGATIONS,1174097
201941339349304404,440617326,CAPITAL LEASE OBLIGATIONS,157015
201941339349304399,231352632,ANNUITY CONTRACTS AND TRUST,3591125
201941339349304399,231352632,POST-RETIREMENT LIABILITY,13675309
201941339349304399,231352632,ADVANCES FROM FEDERAL GOVT,1250276
201941339349304399,231352632,TAXABLE BONDS,18010500
201941849349300634,952789388,Student deposits,7448072
201921029349301012,710239576,Annuity & trusts payable,1255664
201921339349304172,930398802,ACTUARIAL LIABILITY FOR ANNUITIES,1074083
201921339349304172,930398802,Adjustment,-596
201921339349304172,930398802,CAPITAL LEASES PAYABLE,237239
201921339349304172,930398802,Deposits,103350
201921339349304172,930398802,LIABILITY UNDER SPLIT-INTEREST AGREEMENT,1419702
201901349349301440,430694556,REFUNDABLE GOVERNMENT LOANS,1125104
201901349349301440,430694556,ASSET RETIREMENT OBLIGATION,24659
201901349349301440,430694556,CONTRACT LIABILITIES,1230799
201931059349300018,420680412,ANNUITIES AND UNITRUSTS PAYABLE,746928
201931059349300018,420680412,ACCRUED LOSS ON INTEREST RATE SWAP,3177635
201931059349300018,420680412,DUE TO US GOVERNMENT,3006395
201931059349300018,420680412,FINANCING OBLIGATION,989561
201901349349302410,231352213,ADVANCE FROM THIRD PARTY PAYOR,2099500
201901349349302410,231352213,CURRENT PORTION OF PENSION COS,2532433
201901349349302410,231352213,DUE TO AFFILIATES,28366960
201901349349302410,231352213,ASSET RETIREMENT OBLIGATION,3247932
201901349349302410,231352213,CHARITABLE GIFT ANNUITIES,22280062
201901349349302410,231352213,SWAP CONTRACT LIABILITY,48489638
201901349349302410,231352213,SELF INSURANCE COSTS,25210361
201901349349302410,231352213,OTHER LIABILITIES,5562094
201901349349301680,590704726,STUDENT DEPOSITS,321472
201901349349301680,590704726,DEFERRED LEASE PAYMENTS,7351073
201911059349300326,570314406,Student deposits,12143
201911059349300326,570314406,Trust liability,51367
201911059349300326,570314406,Funds held for others,360142
201911059349300326,570314406,Capital lease obligation,282552
201911059349300246,450306841,GOVERNMENT GRANTS REFUNDABLE,776300
201911059349300246,450306841,STUDENT DEPOSITS,26829
201911059349300246,450306841,ASSET RETIREMENT OBLIGATION,30600
201921029349300737,560532303,STUDENT DEPOSITS,6425347
201921029349300737,560532303,FEDERAL ADVANCE-PERKINS STUDENT LOANS,2986060
201921029349300737,560532303,CAPITAL LEASE OBLIGATIONS,11080912
201921029349300737,560532303,OBLIGATION UNDER INTEREST RATE SWAP,3077439
201921029349300737,560532303,OTHER LIABILITIES,19772892
201921029349300347,560529982,ANNUITIES PAYABLE,917855
201921029349300347,560529982,DEPOSITS HELD IN CUSTODY FOR OTHERS,108887
201921029349300347,560529982,LOAN FUNDS REFUNDABLE,1340452
201921029349300347,560529982,OTHER CURRENT LIABILITIES,2515418
201921029349300347,560529982,BOND PREMIUM,613910
201921349349310457,310538525,DEFERRED PENSION,52754307
201921349349310457,310538525,OTHER LIABILITIES,2500
201921349349310457,310538525,DUE TO RELATED PARTY,5513262
201911229349300816,132501829,DEFERRED COMPENSATION PAYABLE,419534
201911229349300816,132501829,DEFERRED RENT,883861
201911069349300011,750800689,TAXABLE BONDS PAYABLE,197522466
201911069349300011,750800689,US GOVERNMENT STUDENT LOAN ADVANCES,8892000
201911069349300011,750800689,DEPOSITS,4178274
201901349349302185,430654876,REFUNDABLE GOVERNMENT ADVANCES,936574
201901349349302185,430654876,DEPOSITS HELD IN CUSTODY FOR OTHERS,296238
201901349349302185,430654876,CONDITIONAL ASSET RETIREMENT OBLIGATIONS,743264
201901349349302185,430654876,SHORT TERM NOTES PAYABLE,1800000
201901349349302095,430670936,ANNUITY AND LIFE INCOME OBLIGATIONS,72694
201901349349302095,430670936,CONDITIONAL ASSET RETIREMENT OBLIGATION,3003988
201901349349302095,430670936,DUE TO AFFILIATED ENTITY,334065
201901349349302095,430670936,NOTES PAYABLE TO AFFILIATED ENTITY,7917435
201901349349302095,430670936,NOTE PAYABLE-CENTRAL BANK 77721,1919233
201901349349302095,430670936,LINE OF CREDIT,1435000
201901349349302095,430670936,STUDENT DEPOSITS,2500
201901349349302095,430670936,AGENCY FUNDS PAYABLE,57355
201921059349300917,340714626,CAPITAL LEASE OBLIGATIONS,2602019
201921059349300917,340714626,ACCRUED CHARITABLE GIFT ANNUITY,2727019
201921059349300917,340714626,ADVANCES FROM FEDERAL GOVERNMENT,1732732
201921059349300847,362722198,DEPOSITS HELD IN CUSTODY FOR OTHERS,2501931
201921059349300847,362722198,ADVANCES FROM US GOVT FOR STUDENTS,2004541
201921059349300847,362722198,DEFERRED LEASE INCENTIVES,75714
201921059349300847,362722198,DEFERRED RENT LIABILITY,1470199
201911039349300016,231365953,STUDENT DEPOSITS,139469
201911039349300016,231365953,AGENCY FUNDS,120263
201911039349300016,231365953,REFUNDABLE ADVANCES FROM FEDERAL GOVERNMENT FOR STUDENT LOANS,927737
201911039349300016,231365953,DEFERRED COMPENSATION,20000
201911039349300016,231365953,LIABILITIES UNDER SPLIT-INTEREST AGREEMENTS,2503524
201911039349300016,231365953,CAPITALIZED LEASE OBLIGATIONS PAYABLE,544693
201920669349300747,370673506,ESTIMATED SELF-INSURANCE COSTS,6275696
201920669349300747,370673506,ASSET RETIREMENT OBLIGATION,266162
201920669349300747,370673506,FAIR MARKET VALUE OF SWAP OPTION,2465711
201920669349300747,370673506,DUE TO THIRD PARTY PAYORS,2551719
201920669349300747,370673506,RECOURSE LIABILITY,102887
201910499349300116,660362666,INTEREST PAYABLE,629012
201901349349303950,941156599,FEDERAL GOVERNMENT GRANTS REFUNDABLE,1641208
201901349349303950,941156599,LIABILITY UNDER TRUST AGREEMENTS,2024971
201901349349303950,941156599,ASSET RETIREMENT OBLIGATIONS,2689820
201901349349303950,941156599,POST RETIREMENT BENEFITS PAYABLE,4750665
201901349349303950,941156599,INTEREST RATE SWAP PAYABLE,11754245
201901059349301405,582624570,Annuities payable,6177
201901059349301405,582624570,Refundable advances from federal government,860287
201901059349301405,582624570,Conditional asset retirement obligation,612617
201901359349308755,314379537,US GOVERNMENT LOAN FUNDS,793859
201901359349308755,314379537,ACCRUED PENSION COSTS,8799300
201941339349301874,910564961,Liabilities under split-interest agreements,2937310
201941339349301874,910564961,Government advances for student loans,11392794
201941339349301874,910564961,Asset retirement obligation,1679293
201941339349301874,910564961,Interest rate swap agreements,7514596
201941339349301874,910564961,Capital lease obligations,260519
201911049349300601,042199867,GOVERNMENT ADVANCES - STUDENT,154996
201921289349301062,350868175,ADVANCES STUDENT LOANS,859905
201921289349301062,350868175,CONDITIONAL GIFTS,0
201901349349309640,520610538,DUE TO AFFILIATES,72574954
201901349349309640,520610538,OTHER LIABILITIES,12868250
201901349349309640,520610538,MALPRACTICE,7805060
201901349349309640,520610538,MALPRACTICE REINSURANCE,7534508
201901349349309640,520610538,ADVANCES FROM 3RD PARTY PAYORS,5560018
201901029349301200,042105776,ANNUITY OBIGATIONS,673041
201901029349301200,042105776,LIABILITY UNDER INTEREST RATE SWAP AGREEMENTS,573239
201901029349301200,042105776,ASSET RETIREMENT OBLIGATION,256971
201901029349301200,042105776,REFUNDABLE GOVERNMENT STUDENT LOANS,2721923
201941309349304264,520491660,ADVANCES FROM THIRD PARTIES,6975586
201941309349304264,520491660,OTHER SHORT TERM LIABILITIES,6620923
201941309349304264,520491660,ASBESTOS ABATEMENT LIABILITY,5276381
201941309349304264,520491660,CREDIT BALANCES PATIENT A/R,1001334
201941309349304264,520491660,WORKER'S COMPENSATION,894194
201941309349304264,520491660,GBR LIABILITY,520473
201941309349304264,520491660,STOCK OPTION PLAN,260550
201941309349304264,520491660,OTHER LONG TERM LIABILITIES,395782
201941309349303229,250965600,DUE TO THIRD PARTY PAYORS,5845502
201941309349303229,250965600,BOND SWAP LIABILITY,2932216
201941309349303229,250965600,POST-RETIREMENT BENEFIT OBLIGATION,1420540
201941309349303229,250965600,INSURANCE LIABILITIES,8160983
201941309349303229,250965600,OTHER LIABILITIES,214933
201921289349301322,850303705,Interfund Payable,105320
201901349349309735,912037146,ACCRUED RENT EXPENSE,299239
201901349349300425,273792158,"Licensing Fee and others owed to AIE - AUS, Ltd.",61423
201921339349304827,060662150,OTHER LIABILITIES,145233
201921339349304827,060662150,GOVERNMENT ADVANCES FOR STUDENT LOANS,552786
201921339349304827,060662150,OBLIGATION UNDER INTEREST RATE SWAP CONTRACT,235005
201921339349304827,060662150,CAPITAL LEASE OBLIGATION,126279
201931299349300913,010356077,DUE TO AFFILIATE,377550
201901349349300845,020222111,Mark to market liability on interest rate swap agreements,135102107
201901349349300845,020222111,Employee Benefit Liabilities,353606069
201901349349300845,020222111,Pending Trades Liability,51124308
201901349349300845,020222111,Conditional asset retirement obligation,24062553
201901349349300845,020222111,"Government advance, student loans",17796810
201901349349300845,020222111,Other,19887272
201901349349310350,391596986,CUSTODIAL LIABILITIES,52553
201901349349310350,391596986,DUE TO RELATED PARTY,1092053
201901079349300735,160871487,Deposits Held in Custody,1552
201901349349305585,310536715,POST RETIREMENT BENEFITS,62674330
201901349349305585,310536715,NDSL LOAN FUNDS,11998041
201901349349305585,310536715,ANNUITY FUNDS,12058172
201901349349305585,310536715,DEBT RETIREMENT,7445324
201901349349305585,310536715,OTHER DEP/PAYROLL WITHHOLDING,14189997
201901349349305585,310536715,COLLATERAL HELD FOR SECURITIES,2229614
201901349349305585,310536715,MEDICAL CLAIMS EST. LIABILITY,2091169
201901349349305585,310536715,RELATED ENTITY LIABILITIES,1249499
201901349349305540,990113930,federal student loan obligation,3175251
201921219349301772,930391586,Obligations for Split Interest Agreements,2238471
201911939349300921,750827446,FUNDS HELD FOR OTHERS,285637
201911939349300921,750827446,DUE TO AFFILIATES,26331624
201911939349300921,750827446,PENSION LIABILITY,7684107
201911939349300921,750827446,RESERVES FOR SELF INSUR,9210887
201911939349300921,750827446,DUE TO 3RD PARTY PAYORS,569585
201911939349300921,750827446,OTHER LIABILITIES,8501
201921359349300732,541251090,ACCRUED PAYROLL TAXES,28905
201921359349300732,541251090,OTHER DEFERRED REVENUE,18566
201921359349300732,541251090,ACCRUED VACATION,15960
201921359349300732,541251090,CAPITALIZED LEASES PAYABLE,8012
201941359349306924,362174823,Swap Valuation,11599697
201941359349306924,362174823,Pension Liabilities,33054881
201941359349306924,362174823,Securities Lending Liabilities,7027720
201941359349306924,362174823,Annuities-Philanthropy,657907
201941359349306924,362174823,Asset Retirement Cost,20316720
201941359349306924,362174823,Payable to Affiliate,103674
201931299349302133,520591613,Other long term liabilities,6404039
201931299349302133,520591613,Refundable advances from US government,2130985
201931299349302133,520591613,Payables under split interest agreements,2026481
201931299349302133,520591613,Asset retirement obligation,2098708
201931299349302133,520591613,Obligation under interest rate swap agreement,3508787
201921289349301442,370661238,ACCRUED BENEFIT LIABILITY,33425539
201921289349301442,370661238,SETTLEMENT VALUE OF INT RATE SWAP PROGRAM,1580311
201921289349301442,370661238,THIRD PARTY REIMBURSEMENT PROGRAM,22544976
201921289349301442,370661238,ASSET RETIREMENT OBLIGATION,8010744
201911339349302481,470757164,Other Liabilities,8433811
201911339349302481,470757164,Payable from Related Parties,304508392
201911339349302481,470757164,CHI Debt Program,104737890
201911339349302481,470757164,Minimum Pension Liability,30092948
201911339349302481,470757164,Long Term Notes Payable,49902
201901349349304715,041591060,ANNUITY OBLIGATIONS,25440
201901349349304715,041591060,GOVERNMENT GRANTS REFUNDABLE,8334625
201910609349300211,741400699,DEPOSITS,245352
201920679349300732,362216176,ANNUITIES & TRUST PAYABLE,925225
201920679349300732,362216176,REFUNDABLE GOVT. LOAN ADVANCE,2717403
201921359349307302,141338309,US Government student loan program advances,2141091
201921359349307292,020223339,Unamortized Facilities Financing,500000
201921359349307292,020223339,Copier Lease,20864
201921359349307292,020223339,Postage meter lease,4749
201921359349307292,020223339,Deferred Management Services,187247
201921359349307292,020223339,Fair Value of Interest Rate Swap Agreement,1736037
201910609349300841,231585611,SPLIT-INTEREST LIABILITIES,1867448
201910609349300841,231585611,TERI STUDENT LOAN RESERVE,55703
201910609349300841,231585611,DEFERRED COMPENSATION,46316
201910609349300841,231585611,OTHER LIABILITIES,8247
201921229349300717,465326273,STUDENT DEPOSITS,61217
201910569349300816,540568200,STUDENT AND OTHER DEPOSITS,93241
201910569349300816,540568200,AMOUNTS HELD ON BEHALF OF OTHERS,50104
201910569349300816,540568200,TRUST AND ANNUITY OBLIGATIONS,55851
201910569349300816,540568200,POST RETIRMENT BENEFIT OBLIGATIONS,222280
201921219349301227,420680344,US GOVT GRANT REFUNDABLE,2228980
201921219349301227,420680344,ANNUITIES PAYABLE,665369
201901969349300910,362167854,Student deposits,217999
201911229349301756,941698615,CHARITABLE REMAINDER GIFT ANNUITIES,786255
201911229349301756,941698615,CHARITABLE REMAINDER UNITRUST,818945
201911229349301756,941698615,MCGEE TRUST,93789
201911229349301756,941698615,OCHAL TRUST,104288
201920189349300532,620476666,STUDENT DEPOSITS,547553
201920189349300532,620476666,UNEARNED TUITION AND FEES,3695561
201920189349300532,620476666,AMOUNTS HELD IN CUSTODY FOR OTHERS,248391
201920189349300532,620476666,REFUNDABLE GOVERNMENT LOAN FUNDS,603491
201920189349300532,620476666,DERIVATIVE INSTRUMENTS,650681
201921349349310287,150532081,ASSET RETIREMENT OBLIGATIONS,20523378
201921349349310287,150532081,ACCRUED POSTRETIREMENT BENEFIT,49571907
201921349349310287,150532081,REFUNDABLE GOVERNMENT LOANS,27890501
201940529349301119,480543736,SPLIT-INTEREST AGREEMENTS,1950028
201940529349301119,480543736,NOTES PAYABLE,1450000
201940529349301119,480543736,US GOVERNMENT LOANS FUNDS REFUNDABLE,1317614
201940529349301119,480543736,CAPITAL LEASE,1044418
201940529349301119,480543736,STUDENT DEPOSITS,22500
201921279349300937,340714670,Federal Perkins Loans,2009462
201921279349300937,340714670,Custodial Funds,1149948
201921279349300937,340714670,Postretirement Benefit,84624
201921279349300937,340714670,Trusts and Annuities Payable,1094133
201921279349300937,340714670,Subordinated Debt,7972963
201910569349300111,430652649,FUNDS HELD IN CUSTODY FOR OTHERS,618845
201910569349300111,430652649,OBLIGATIONS UNDER SPLIT-INTEREST AGREEMENTS,53410
201920549349300002,251453441,Notes Payable-Curren,156526
201930819349300708,381358014,Postretirement Benefit,14573055
201930819349300708,381358014,Federal Pekins Loans,6461129
201930819349300708,381358014,Annuities Payable,1389266
201901359349308920,741109641,OTHER LIABILITIES,941128
201901359349308920,741109641,FAIR VALUE INTEREST RATE SWAP,2388814
201901359349308920,741109641,ANNUITIES PAYABLE,5433274
201941309349302339,010271210,DUE TO FEDERAL GOVERNMENT,332048
201941309349302339,010271210,ASSET RETIREMENT OBLIGATION,329490
201941309349302339,010271210,CAPITAL LEASE OBLIGATION,1174789
201941309349302339,010271210,CHARITABLE GIFT ANNUITIES PAYABLE,248954
201941309349302339,010271210,DEFERRED COMPENSATION LIABILITY,192798
201941309349302244,141463151,PROVIDENT LEASING - SIS ELLUCI,487417
201941309349302244,141463151,NDSL LOAN FUND,420248
201941309349302199,250969449,CONTRACT RETENTIONS,6498621
201941309349302199,250969449,GATE STUDENT LOAN PROGRAM,170104
201941309349302199,250969449,ASSET RETIREMENT OBLIGATION-FIN 47,5196974
201941309349302199,250969449,FEDERAL LOAN PROGRAMS & STUDENT DEPOSITS,14827653
