object_id,ein,FrmAndLnRfrncDsc
201711359349300901,240795686,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FINANCIAL AID AND ASSISTANCE FROM VARIOUS FEDERAL AND STATE GOVERNMENTAL AGENCIES UNDER THEIR RESPECTIVE STUDENT FINANCIAL AID ASSISTANCE PROGRAMS. FEDERAL GRANT PROGRAMS INCLUDE PELL GRANTS, DIRECT LOAN PROGRAMS, WORK-STUDY, THE PERKINS LOAN PROGRAM, AND FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS. STATE PROGRAMS INCLUDE THE PENNSYLVANIA HIGHER EDUCATION ASSISTANCE AGENCY. IN ADDITION, THE COLLEGE IS AWARDED RESEARCH GRANTS AND OTHER PROJECT GRANTS BY VARIOUS FEDERAL AND STATE AGENCIES."
201711359349300901,240795686,"FORM 990, SCHEDULE E, PART I, LINE 3","THE COLLEGE'S RACIAL NONDISCRIMINATORY POLICY IS PUBLICIZED WITHIN THE COLLEGE'S CATALOG WHICH CAN BE FOUND AT HTTP://CATALOG.LAFAYETTE.EDU/. IN ADDITION, THE COLLEGE HAS A SEPARATE DIVERSITY AND INCLUSIVENESS STATEMENT WHICH IS ALSO INCLUDED WITHIN THE COLLEGE'S CATALOG AT HTTP://CATALOG.LAFAYETTE.EDU/."
201731359349311778,420707120,"SCHEDULE E, LINE 3","NONDISCRIMINATION POLICY NOTED IN ALL PUBLIC ADVERTISING, UNIVERSITY CATALOGS AND FINANCIAL AID LITERATURE."
201731359349311778,420707120,"SCHEDULE E, LINE 6",WE RECEIVE PELL AND SEOG GRANTS FROM THE FEDERAL GOVERNMENT. THE PELL GRANT IS AWARDED TO INDIVIDUAL STUDENTS BASED ON NEED WHICH IS DEFINED BY THE FEDERAL GOVERNMENT THROUGH THE FASFA APPLICATION. SEOG IS AWARDED BY THE INSTITUTION BASED ON NEED WHICH IS DERIVED FROM THE FASFA APPLICATION. WE ALSO RECEIVE DIRECT SUBSIDIZED AND UNSUBSIDIZED AND PLUS LOANS WHICH ARE DIRECT LOANS BETWEEN STUDENTS AND THE GOVERNMENT. THESE ARE AWARDED TO STUDENTS AND ARE DISBURSED AFTER AN APPLICATION PROCESS BETWEEN THE STUDENT AND THE GOVERNMENT. WE ALSO RECEIVE AN IOWA TUITION GRANT FROM THE STATE OF IOWA WHICH IS AWARDED TO INDIVIDUAL STUDENTS BASED ON NEED. WE ALSO RECEIVED VOCATIONAL REHAB GRANTS AND VA BENEFITS WHICH ARE AWARDED TO SPECIFIC STUDENTS BASED ON CRITERIA FROM THOSE ORGANIZATIONS.
201701329349305095,131624238,"SCHEDULE E, PART I, LINE 3","THE SCHOOL PUBLICIZES ITS RACIALLY NONDISCRIMINATORY STATEMENT ON ITS WEBSITE, IN ALL HANDBOOKS AND LITERATURE DISTRIBUTED, AND ON ALL GENERAL NEWSPAPER ADVERTISEMENT. THE ADMISSIONS BROCHURE DISCLOSES THAT IT SERVES STUDENTS OF SIGNIFICANT FINANCIAL NEED AND DIVERSE CULTURES."
201701329349305095,131624238,"SCHEDULE E, PART I, LINE 6","UNION THEOLOGICAL SEMINARY RECEIVED GRANTS FOR STUDENT FINANCIAL ASSISTANCE FROM THE U.S. DEPARTMENT OF EDUCATION. THESE ARE FOR STUDENT LOANS UNDER THE FEDERAL FAMILY EDUCATION LOAN PROGRAM, FEDERAL PERKINS LOAN PROGRAM AND THE FEDERAL WORK STUDY PROGRAM."
201701359349303480,593069793,"Schedule E, Part I, Line 3",The policy is contained in the University bulletin.
201701359349303480,593069793,"Schedule E, Part I, Line 6","Students at the University may qualify under Title IV for access to federal aid (Pell Grants, FSEOG Grants and Federal Direct Student Loans). The University has an administrative role in the qualifying, requesting and disbursement of such funds to students. The University receives a small administrative allowance from the Department of Education for its management of this program."
201741359349306194,221500483,"SCHEDULE E, PART I, LINE 3","CALDWELL UNIVERSITY USES THE FOLLOWING NOTICE IN NEWSPAPER, BROADCAST MEDIA ADMISSIONS AND CATALOGUES: CALDWELL UNIVERSITY DOES NOT DISCRIMINATE IN APPLICATIONS FOR STUDENTS IN PROGRAMS, FACILITIES OR SCHOLARSHIPS ON THE BASIS OF RACE, COLOR, CREED, AGE, NATIONAL OR ETHNIC ORIGIN OR DISABILITY."
201741359349306194,221500483,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY RECEIVES FUNDS FROM STATE OF NEW JERSEY UNDER THE EDUCATIONAL OPPORTUNITY FUND (EOF) OF NEW JERSEY.
201711329349302336,381367080,"SCHEDULE E, PART I, LINE 3","MISSION, PROCLAMATION ON DIVERSITY PUBLISHED IN THE CATLOG, RECRUITMENT MATERIALS, ADMISSIONS MATERIALS AND WEBSITE."
201711329349302336,381367080,"SCHEDULE E, PART I, LINE 6",AQUINAS COLLEGE PROVIDES STUDENTS WITH APPLICABLE FEDERAL TITLE IV STUDENT ASSISTANCE PROGRAMS AND THAT OF MICHIGAN GRANTS AND SCHOLARSHIPS.
201701359349313165,237421224,"SCHEDULE E, PART I, LINE 3","ADVERTISING PLACED IN MEDIA AND ON NU EXTERNAL FACING WEBSITE GENERALLY CONTAIN THE FOLLOWING STATEMENT: ADMISSION IS OPEN TO QUALIFIED APPLICANTS WITHOUT REGARD TO RACE, RELIGION, SEX, AGE, PHYSICAL DISABILITY, OR ETHNIC ORIGIN."
201701359349313165,237421224,"SCHEDULE E, PART I, LINE 5",GORDON ALBRIGHT SCHOOL OF EDUCATION DIVERSITY SCHOLARSHIPS PROMOTE ETHNIC DIVERSITY IN OUR STUDENT BODY AS AN IMPORTANT PART OF THE OVERALL LEARNING EXPERIENCE AT CITY UNIVERSITY OF SEATTLE. WE ALSO WORK HARD TO EDUCATE AND FACILITATE THE PLACEMENT OF DIVERSE TEACHERS IN CLASSROOMS TO SERVE OUR COMMUNITIES.
201701329349302530,042225850,"SCHEDULE E, PART I, LINE 3",THE SCHOOL'S STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY IS INCLUDED IN ALL APPROPRIATE SCHOOL PUBLICATIONS.
201701329349302530,042225850,"SCHEDULE E, PART I, LINE 6",6A: THE COLLEGE RECEIVES GOVERNMENT FINANCIAL ASSISTANCE WHICH IS AWARDED TO THE STUDENTS AS SCHOLARSHIPS AND OTHER FINANCIAL AID.
201741319349303819,010211781,"Schedule E, Part I, Line 3",Admission publications include the College's racial non-discrimination policy. All admitted students and prospective students may access the College's non-discrimination policy online. The policy is included in several places on the College's official website including the Office of Equity and Diversity.
201741319349303819,010211781,"Schedule E, Part I, Line 6","Government grants for faculty research; energy efficiency funding; federal student aid including the Pell Grant Program, Perkins Loan Program, Supplemental Educational Opportunity Grants, and Federal Workstudy."
201741319349304704,520643528,"SCHEDULE E, LINE 3","WASHINGTON ADVENTIST UNIVERSITY REAFFIRMS ITS COMPLIANCE WITH TITLE IX AND DOES NOT DISCRIMINATE ON THE BASIS OF RACE, COLOR, NATIONAL ORIGIN, HANDICAP OR SEX IN ADMISSION, EMPLOYMENT OR EDUCATIONAL PROGRAMS. IN CONJUNCTION WITH OUR MISSION, OURS IS A WORLDWIDE COMMUNITY OF LEARNERS. WE HAVE AN ETHNICALLY AS WELL AS GEOGRAPHICALLY DIVERSE STUDENT BODY. OUR FIVE YEAR AVERAGE MINORITY REPRESENTATION IS 79% WITH STUDENTS FROM 26 DIFFERENT COUNTRIES, 33 OF THE U.S. STATES AND TERRITORIES AND ALL OF THE RECOGNIZED ETHNIC GROUPS REPRESENTED."
201741319349304704,520643528,"SCHEDULE E, LINE 6",THE UNIVERSITY PARTICIPATES IN THE DEPT OF EDUCATION TITLE IV PROGRAMS UNDER THE HIGHER EDUCATION ACT.
201701329349307365,390806261,"PART I, LINE 3","MCW values diversity amoung its student body and actively recruits to promote diversity. Diversity is demonstrated by the makeup of MCW's student body. Half of MCW's student body is not from the State of Wisconsin and many of those from within Wisconsin are not local. Therefore, MCW's commitment to recruitment and training of a multicultural student body along with its non-discrimination policy is publicized on MCW's website and in its brochures and publications."
201701329349307365,390806261,"PART I, Line 6a","MCW receives research grants and contracts from several governmental agencies, including but not limited to, the Department of Health and Human Services, the Department of Education, the Department of Defense, the Department of Transportation, the Department of Veterans' Affairs, the National Science Foundation and the State of Wisconsin. Many students of MCW are eligible to receive federal student financial aid, including but not limited to, the Federal Perkins Loan Program and the Federal Primary Care Loan Program. Federally guaranteed loans are issued to students of MCW through the Department of Education's Direct Loan Program. The State of Wisconsin provides tuition assistance to medical students who are Wisconsin residents."
201701329349302400,020274509,"SCHEDULE E, LINE 2:","EXPLANATION OF STATEMENT OF NONDISCRIMINATION POLICY: SOUTHERN NEW HAMPSHIRE UNIVERSITY (""THE UNIVERSITY"") INCLUDES A STATEMENT OF ITS RACIALLY NONDISCRIMINATORY POLICY TOWARDS STUDENTS IN THE UNIVERSITY CATALOG AND ON THE UNIVERSITY'S WEBSITE ON ALL FINANCIAL AID AND SCHOLARSHIP RELATED PAGES. SCHEDULE E, LINE 3: THE UNIVERSITY CUSTOMARILY DRAWS ITS STUDENTS NATIONWIDE AND FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AS TO STUDENTS. THE UNIVERSITY ADMITS STUDENTS OF ANY RACE, COLOR, AND NATIONAL OR ETHNIC ORIGIN. THIS POLICY IS DISCLOSED ON THE UNIVERSITY'S WEBSITE."
201701329349302400,020274509,"SCHEDULE E, LINE 6:",EXPLANATION OF GOVERNMENT FINANCIAL AID: THE UNIVERSITY receives Title IV funding from the U.S. Department of Education (including FSEOG and Pell Grants).
201701329349302625,381945965,"SCHEDULE E, PART I, LINE 3","RACIALLY NONDISCRIMINATORY POLICY STATEMENT IS INCLUDED ON VARIOUS PUBLICITY & POLICY STATEMENTS, INCLUDING OUR WEBSITE, COURSE CATALOG, AND ENROLLMENT CATALOG."
201701329349302625,381945965,"SCHEDULE E, PART I, LINE 6",STUDENT FINANCIAL AID FOR TUITION CHARGES
201701339349300005,530204707,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY MAINTAINS A WELL-PUBLICIZED RACIALLY NONDISCRIMINATORY POLICY. THE POLICY IS AVAILABLE IN WRITTEN BROCHURES, AS WELL AS AVAILABLE VIA THE ORGANIZATION'S WEBSITE (WWW.HOWARD.EDU)."
201701339349300005,530204707,"SCHEDULE E, PART I, LINE 6",THE ORGANIZATION RECEIVES FINANCIAL ASSISTANCE FROM GOVERNMENTAL AGENCIES IN THE FORM OF SCHOLARSHIP AND GRANT FUNDS FOR STUDENTS' TUITION AND RELATED EXPENSES.
201711329349304511,560543261,"SCHEDULE E, PART I, LINE 3",THE RACIALLY NONDISCRIMINATORY POLICY IS MADE KNOWN TO THE COMMUNITY AS DESCRIBED IN NUMBER 3 ABOVE. THE POLICY IS ALSO INCLUDED IN THE FACULTY AND EMPLOYEE HANDBOOKS.
201711329349304511,560543261,"SCHEDULE E, PART I, LINE 6",THE ORGANIZATION RECEIVES FEDERAL FINANCIAL AID FOR STUDENTS.
201731329349305733,160743209,"SCHEDULE E, LINE 3","NONDISCRIMINATION POLICY STATEMENT ALL PUBLISHED UNIVERSITY OF ROCHESTER OPPORTUNITY ADVERTISEMENTS INCLUDE THE FOLLOWING STATEMENT: ""THE UNIVERSITY OF ROCHESTER IS AN EQUAL OPPORTUNITY EMPLOYER."" IN ADDITION, THE UNIVERSITY OF ROCHESTER'S NONDISCRIMINATION POLICY IS ADVERTISED TO PROSPECTIVE STUDENTS AND OTHERS IN THE COMMUNITY SERVED BY THE UNIVERSITY OF ROCHESTER THROUGH AN EQUAL OPPORTUNITY STATEMENT USED IN A WIDE VARIETY OF UNIVERSITY PROSPECTUS (FOR UNIVERSITY UNDERGRADUATES), UNDERGRADUATE BULLETINS AND GRADUATE BULLETINS. THE STATEMENT, WHICH ALSO APPEARS ON THE UNIVERSITY WEBSITE ON DIVERSITY, READS AS FOLLOWS: ""THE UNIVERSITY OF ROCHESTER VALUES DIVERSITY AND IS COMMITTED TO EQUAL OPPORTUNITY FOR PERSONS REGARDLESS OF AGE, COLOR, DISABILITY, ETHNICITY, GENDER IDENTITY OR EXPRESSION, GENETIC INFORMATION, MARITAL STATUS, MILITARY/VETERAN STATUS, NATIONAL ORIGIN, RACE, RELIGION/CREED, SEX, SEXUAL ORIENTATION OR ANY OTHER STATUS PROTECTED BY LAW. FURTHER, THE UNIVERSITY COMPLIES WITH ALL APPLICABLE NON-DISCRIMINATION LAWS IN THE ADMINISTRATION OF ITS POLICIES, ADMISSIONS, EMPLOYMENT, AND ACCESS TO AND TREATMENT IN UNIVERSITY PROGRAMS AND ACTIVITIES. QUESTIONS ON COMPLIANCE SHOULD BE DIRECTED TO THE PARTICULAR SCHOOL OR DEPARTMENT AND/OR TO THE UNIVERSITY'S INTERCESSOR, UNIVERSITY OF ROCHESTER, P.O. BOX 270040, ROCHESTER, NY 14627-0040. PHONE: (585) 275-7814. THE UNIVERSITY OF ROCHESTER ALSO POSTS A ""STATEMENT OF EDUCATIONAL PHILOSOPHY"" WHICH IS AMPLIFICATION OF THE NONDISCRIMINATION STATEMENT. SEE: HTTP://WWW.ROCHESTER.EDU/DIVERSITY/REPORTS/POLICIES-2/STATEMENT-OF-EDUCATI ONAL-PHILOSOPHY.HTML --------------------"
201731329349305733,160743209,"SCHEDULE E, LINE 6A","FINANCIAL AID/ASSISTANCE FROM GOV'T AGENCY THE UNIVERSITY OF ROCHESTER RECEIVES FINANCIAL ASSISTANCE FUNDS FOR STUDENTS, AS PROVIDED BY HHS PROGRAMS, AND HAS GOVERNMENT RESEARCH CONTRACTS AND GRANTS."
201741319349303874,912037146,"SCHEDULE E, PART I, LINE 3",THE SCHOOL DID NOT ADVERTISE VIA NEWSPAPERS OR BROADCAST MEDIA DURING THE YEAR. ITS NONDISCRIMINATORY POLICIES ARE CLEARLY PUBLICIZED ON ITS WEBSITE AND IN ITS MARKETING MATERIALS AND APPLICATIONS SENT TO POTENTIAL STUDENTS. ITS POLICY IS TO INCLUDE NONDISCRIMINATORY LANGUAGE IN NEWSPAPER OR BROADCAST MEDIA WHEN USED.
201741319349303874,912037146,"SCHEDULE E, PART I, LINE 5",A CULTURAL DIVERSITY SCHOLARSHIP IS AWARDED TO A PERSON OF COLOR.
201741319349303874,912037146,"SCHEDULE E, PART I, LINE 6","THE SCHOOL RECEIVES FUNDING THROUGH TWO PROGRAMS OF THE US DEPARTMENT OF EDUCATION 1) FEDERAL FAMILY EDUCATION LOAN PROGRAM (FEDERAL CFDA NUMBER 84 268) WITH EXPENDITURES OF $4,329,882; AND 2) FEDERAL WORK-STUDY PROGRAM (FEDERAL CFDA NUMBER 84 033) WITH EXPENDITURES OF $37,047."
201701329349303005,240795453,"SCHEDULE E, PART I, LINE 3",THE NONDISCRIMINATION POLICY IS CLEARLY STATED ON MOST ADMISSIONS ADVERTISEMENTS AND PUBLICATIONS. IT IS ALSO DISCLOSED ON THE SUPPLEMENTAL MATERIAL CREATED BY THE MARKETING AND COMMUNCATIONS OFFICE.
201701329349303005,240795453,"SCHEDULE E, PART I, LINE 6","THE UNIVERSITY AWARDS GRANTS-IN-AID AND SCHOLARSHIPS TO INDIVIDUALS WHO MEET THE UNIVERSITY'S ACADEMIC STANDARDS. THE AMOUNTS OF SUCH AWARDS ARE BASED UPON THE FINANCIAL NEEDS OF EACH APPLICANT. ADDITIONAL FINANCIAL AID IS PROVIDED TO STUDENTS FROM FEDERAL AND STATE PROGRAMS IN WHICH THE UNIVERSITY PARTICIPATES AND FROM MONIES CONTRIBUTED TO THE UNIVERSITY BY ALUMNI AND FRIENDS OF THE UNIVERSITY. CERTAIN STUDENTS OF THE UNIVERSITY WERE RECIPIENTS OF GRANTS UNDER THE PENNSYLVANIA HIGHER EDUCATION ASSISTANCE ACT (""PHEAA"") AND THE PELL GRANTS PROGRAMS. THE GRANTS ARE SIMILAR TO AGENCY FUNDS BECAUSE THE UNIVERSITY ACTED ONLY AS CUSTODIAN AND DISBURSING AGENT FOR THESE FUNDS. HAD THESE AMOUNTS BEEN INCLUDED, REVENUES AND EXPENSES WOULD HAVE INCREASED BY APPROXIMATELY $2,559,000 IN 2016 AND $2,479,000 IN 2015 FOR PHEAA AND $2,723,000 IN 2016 AND $2,862,000 IN 2015 FOR PELL."
201741359349304214,042321292,"SCHEDULE E, PART I, LINE 3","A STATEMENT OF PINE MANOR COLLEGE'S NONDISCRIMINATORY POLICY REGARDING STUDENTS IS CONTAINED IN THE COLLEGE'S CATALOGS, BROCHURES, ETC., WHICH ARE AVAILABLE UPON REQUEST."
201741359349304214,042321292,"SCHEDULE E, PART I, LINE 6","PINE MANOR COLLEGE RECEIVES AND PARTICIPATES IN VARIOUS GOVERNMENTAL FINANCIAL AID ASSISTANCE PROGRAMS COMMON TO COLLEGES AND UNIVERSITIES SUCH AS NATIONAL DIRECT STUDY LOAN PROGRAM, TITLE II LIBRARY GRANT PROGRAM, BASIC EDUCATIONAL OPPORTUNITY GRANTS, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS, AND WORK STUDY PROGRAMS."
201721359349313232,952786163,"SCHEDULE E, PART I, LINE 3","THE UNIVERSITY'S NONDISCRIMINATION POLICY IS STATED IN ALL UNIVERSITY PUBLICATIONS, APPLICATIONS, RECRUITING LITERATURE, CATALOGUES, ETC. IT IS ALSO POSTED PROMINENTLY ON CAMPUS."
201721359349313232,952786163,"SCHEDULE E, PART I, LINE 6",THE UNIVERSITY PARTICIPATES IN THE PERKINS LOAN PROGRAM.
201701329349304465,610444695,"SCHEDULE E, PART I, LINE 3","GEORGETOWN COLLEGE USES A COMBINATION OF PRINT (BROCHURES, FLYERS, COLLEGE CATALOG, DISPLAYS, POSTAL CORRESPONDENCE) AND ELECTRONIC (EMAIL, INTERNET, VIDEO) MESSAGES TO PROMOTE THE COLLEGE TO THE LOCAL COMMUNITY AND OVER 40,000 PROSPECTIVE STUDENTS GLOBALLY. MESSAGES THAT TARGET PROSPECTIVE STUDENTS INCLUDE THE STATEMENT ""GEORGETOWN COLLEGE ADMITS STUDENTS OF ANY RACE, COLOR AND NATIONAL ORIGIN OR ETHNIC ORIGIN."" CERTAIN NEWLY PRINTED MATERIALS OMITTED THIS STATEMENT IN ERROR. THAT OVERSIGHT HAS BEEN CORRECTED AND FUTURE PRINTINGS WILL INCLUDE THE STATEMENT. IN ADDITION, WE ANNUALLY RUN A FULL COLOR AD IN THE WHO'S WHO OF LOUISVILLE AFRICAN AMERICAN PROFILES. THE COLLEGE HAS STRENGTHENED ITS PROMOTION OF DIVERSITY AND ACCESS PROGRAMS BY USING SOCIAL MEDIA."
201701329349304465,610444695,"SCHEDULE E, PART I, LINE 6","THE COLLEGE RECEIVES FUNDS FROM THE FEDERAL GOVERNMENT, PRIMARILY FROM PROGRAMS OVERSEEN BY THE U.S. DEPARTMENT OF EDUCATION, WHICH ARE USED TO PROVIDE FINANCIAL AID AND/OR LOANS TO STUDENTS ATTENDING THE COLLEGE. IN ADDITION, THE COLLEGE RECEIVES OTHER FEDERAL FUNDS, AND FUNDS FROM THE KENTUCKY DEPARTMENT OF EDUCATION, WHICH ARE RELATED TO GRANTS THAT FURTHER THE COLLEGE'S EDUCATIONAL MISSION."
201701329349307550,951644026,PUBLICATION OF RACIALLY NONDISCRIMINATORY POLICY,"SCHEDULE E, PART I, LINE 3: THE UNIVERSITY CUSTOMARILY DRAWS STUDENTS FROM THE LOCAL COMMUNITIES. THE UNIVERSITY FOLLOWS A RACIALLY NONDISCRIMINATORY POLICY AND ENROLLS STUDENTS OF RACIAL MINORITY GROUPS IN MEANINGFUL NUMBERS."
201701329349307550,951644026,GOVERNMENT ASSISTANCE,"SCHEDULE E, PART I, LINE 6A: THE UNIVERSITY RECEIVES ASSISTANCE FROM THE U.S. DEPARTMENT OF EDUCATION, THE U.S. DEPARTMENT OF AGRICULTURE, THE U.S. SMALL BUSINESS ADMINISTRATION, AND THE CALIFORNIA COMMISSION ON TEACHING CREDENTIALING."
201711329349305246,310537514,"SCHEDULE E, PART I, LINE 3","NONDISCRIMINATORY POLICY WILMINGTON COLLEGE'S ANTI-DISCRIMINATION STATEMENT REACHES ITS CONSTITUENCIES VIA STUDENT RECRUITMENT MATERIALS FOR PROSPECTIVE STUDENTS, THE STUDENT HANDBOOK FOR CURRENT STUDENTS AND ITS ALUMNI MAGAZINE FOR ALUMNI AND FRIENDS OF THE COLLEGE. ALSO, AN ANTI-DISCRIMINATION STATEMENT IS INCLUDED IN ALL JOB POSTINGS AND ITS DIVERSITY AS AN EDUCATIONAL VALUE IS FEATURED ON THE WEB SITE."
201711329349305246,310537514,"SCHEDULE E, PART I, LINE 6A","FINANCIAL AID OR ASSISTANCE FROM A GOVERNMENTAL AGENCY THE COLLEGE RECEIVES THE TYPICAL FINANCIAL AID FROM THE GOVERNMENT THAT IS THEN DISTRIBUTED TO THE STUDENTS ATTENDING WILMINGTON COLLEGE. FOR THE YEAR ENDED 06/30/2016, THE ORGANIZATION RECEIVED THE OHIO CHOICE GRANT AND PERKINS FUNDS."
201701359349304835,030179403,NONDISCRIMINATION POLICY,"PART I, LINE 3 THE COLLEGE INCLUDES ITS RACIALLY NONDISCRIMINATORY POLICY IN ITS BYLAWS, EMPLOYEE HANDBOOK, GRADUATE AND UNDERGRADUATE CATALOGS, STUDENT CODE OF CONDUCT AND COLLEGE POLICY HANDBOOK, FACULTY REGULATIONS, ON OUR APPLICATION SUPPLEMENT, UNDER FACTS ABOUT THE COLLEGE ON ITS WEBSITE, AND WITHIN THE NEASC SELF STUDY DOCUMENT FOR REACCREDITATION. THE COLLEGE ALSO VALUES DIVERSITY AND HAS A BOARD OF TRUSTEES APPROVED POLICY WHICH IS ALSO CONTAINED WITHIN MANY OF THESE DOCUMENTS."
201701359349304835,030179403,GRANTS FROM GOVERNMENT AGENCIES,"PART I, LINE 6A SAINT MICHAEL'S COLLEGE RECEIVES GRANTS AND STUDENT AID FROM VARIOUS GOVERNMENTAL AGENCIES FOR SUPPORT OF EDUCATIONAL AND STUDENT PROGRAMS."
201741359349312644,590624364,"Schedule E, Part I, Line 3","The publicity requirements of rev proc 75-50, 1975-2 c b 587 is satisfied by complying with section 4.02 as to statement of policy. The University draws its students from local communities and follows a racially nondiscriminatory policy as to students. It currently enrolls students of racial minority groups in meaningful number."
201741359349312644,590624364,"Schedule E, Part I, Line 6","Barry University receives assistance from Title IV programs including PELL, SEOG, CWSP, ETC."
201701359349305285,221487354,"Nondiscrimination Policy - PART I, LINE 3",Stevens Institute of Technology's nondiscrimination policy is available on the admissions application webpage for prospective students and in the student handbook which is available on the Stevens website and available to all students at orientation and registration.
201701359349305285,221487354,"Governmental Funding PART I, LINE 6A","Stevens Institute of Technology receives funding from various governmental sources including, but not limited to, Pell, Federal Direct Loan Programs, Perkins and FSEOG."
201701359349310100,520591421,EXPLANATION OF NONDISCRIMNATORY POLICY PUBLICATION,"SCHEDULE E, PART I, LINE 3 THE ST. JOHN'S COLLEGE NONDISCRIMINATION POLICY CAN BE FOUND IN BOTH ITS RECRUITMENT MATERIALS AND IN ITS STUDENT HANDBOOK. THE HANDBOOK IS DISTRIBUTED TO STUDENTS AS PART OF THE REGISTRATION PROCESS."
201701359349310100,520591421,EXPLANATION OF GOVERNMENTAL FINANCIAL ASSISTANCE,"SCHEDULE E, Part I, Line 6a THE COLLEGE RECEIVES FUNDING FROM THE FOLLOWING SOURCES: PELL, COLLEGE WORK STUDY, SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANT, GUARANTEED STUDENT LOAN, THE STATE OF MARYLAND, AND THE STATE OF NEW MEXICO. ALL ASSISTANCE IS PROVIDED TO STUDENTS BASED ON FINANCIAL NEED."
201741309349301599,060646829,"SCHEDULE, LINE 3",THE UNIVERSITY PUBLISHES ITS NON-DISCRIMINATION POLICY IN THE MAJOR NEWSPAPER IN THE METROPOLITAN REGION FROM WHICH MOST OF ITS STUDENTS COME.
