object_id,ein,Dsc,TtlRvnClmnAmt,RltdOrExmptFncIncmAmt
201512189349300896,753140593,PROGRAM SERVICE REVENUE,662981,662981
201501359349301045,550419865,NET TUITION AND FEES,611310,3538676,3538676
201501359349301045,550419865,SALES & SERVICES - AUXILIARY ENTE,611310,1458619,1458619
201501359349301045,550419865,SPECIAL PROGRAMS,611310,175968,175968
201531359349307478,956002998,STUDENT TUITION AND FEES,611710,52272804,52272804
201531359349307478,956002998,AUXILIARY ENTERPRISES,611710,8984202,8984202
201531359349307478,956002998,SUPPORT SERVICES - OTHER,611710,788170,788170
201541359349300024,310536640,Tuition,900099,59355453,59355453
201541359349300024,310536640,Contracts,900099,358237,358237
201541359349300024,310536640,Bookstore,451211,20041,20041
201541359349300024,310536640,Srvcs of Auxillary Enterprises,900099,4759,4759
201531359349304398,586044761,Tuition and fees,611710,17400659,17400659
201531359349304398,586044761,Auxiliary services,611710,2688194,2688194
201531359349304468,237251952,Tuition and Fees,611600,28456060,28456060
201531359349304468,237251952,Miscellaneous Revenue,900099,283090,283090
201531359349304468,237251952,Auxiliary Enterprises,900099,237521,237521
201541359349305739,363108821,Tuition and Fees,611600,13537013,13537013
201541359349305739,363108821,Auxilliary Services,611600,121666,121666
201541359349308934,951890710,TUITION,169080786,169080786
201541359349308934,951890710,AUXILIARY ENTERPRISES,12479179,12479179
201531359349303383,710239729,TUITION & FEES,611710,6868794,6868794
201531359349303383,710239729,BOOKSTORE SALES,611710,62444,62444
201521359349308132,730587210,NET STUDENT TUITION AND FEES,900099,26794281,26794281
201541359349302984,620485724,HOUSING,721000,80536,80536
201541359349302984,620485724,MEALS,722210,63438,63438
201541359349302984,620485724,SCHOLARSHIPS,17635,17635
201541359349302984,620485724,TUITION AND FEES,611600,1302058,1302058
201521359349307507,390980974,TUITION AND FEES,611710,7091781,7091781
201521359349307507,390980974,STUDENT HOUSING,611710,516150,516150
201521359349307507,390980974,CAFETERIA,611710,338434,338434
201521359349307507,390980974,NETWORK LEARNING CENTER,611710,124156,124156
201521359349307507,390980974,TRANSCRIPTS AND CREDENTIALS,611710,19208,19208
201521359349304427,061614887,Tuition and fees,611310,16882094,16882094,0,0
201541839349300204,113354073,TUITION,137200,137200
201521469349300512,911849962,TUITION & FEES,611600,368409,368409
201521469349300512,911849962,SCHOLARSHIPS,611600,231099,231099
201521469349300512,911849962,CHIEF LITTLE PRIEST ACADEMY,611600,45000,45000
201521469349300512,911849962,INTERGOVERNMENTAL REVENUE,611600,41161,41161
201521469349300512,911849962,MISCELLANEOUS REVENUE,611600,41024,41024
201531469349300618,900179229,Tuition,611600,46958,46958
201531469349300618,900179229,School Activities/Fees,611710,5796,5796
201531469349300618,900179229,Textbooks,611710,847,847
201501839349300700,136192377,TUITION and fees,28331764,28331764
201531389349300538,582022462,"CONFERENCE, WEBINARS AND CONSULTING",000000,29779
201522169349300247,272190032,Tuition and fees,611310,298647
201522169349300247,272190032,Course books,611310,3093
201501359349308975,590624364,TUITION AND FEES,900099,190696696,190696696
201501359349308975,590624364,AUXILLIARY ENTERPRISES,900099,12646440,12646440
201501359349308975,590624364,PODIATRIC CLINIC,900099,1527229,1527229
201511359349301131,340714689,STUDENT TUITION,900099,40827271,40827271
201511359349301131,340714689,AUXILIARY OPERATIONS,900099,5837751,5837751
201541359349304999,660234412,Tuition Revenue,611310,19068157,19068157,0,0
201511359349305136,272576092,GATE RECEIPTS,49594,49594
201511359349305136,272576092,MEMBERSHIP DUES,210000,210000
201511359349305136,272576092,MEMBERSHIP DUES-ASSOCIATE,8400,8400
201511359349305136,272576092,OTHER INCOME,2739,2739
201511359349305136,272576092,PROMOTIONAL REBATES,9330,9330
201521359349301782,042103639,Tuition,611310,36565443,36565443,0,0
201521359349301782,042103639,Dorm & Dining fees,611310,7391230,7391230,0,0
201521359349301782,042103639,Interest Income,611310,40241,40241,0,0
201521359349301782,042103639,Wheelock Family Theatre revenues,611310,1039296,1033296,6000,0
201501359349304435,730685198,TUITION & FEES,900099,5301981,5301981
201501359349304435,730685198,HOUSING,900099,1200875,1200875
201501359349304435,730685198,FOOD SERVICE,722320,913963,913963
201501359349304435,730685198,AEROBICS CENTER,713940,186523,186523
201511359349305876,060942210,TUITION & FEES,611710,2159904,2159904
201511359349305406,630302179,TUITION AND FEES,611710,16366155,16366155
201511359349305406,630302179,ROOM AND BOARD,611710,11600559,11600559
201511359349305406,630302179,AUXILIARY INCOME,713910,718851,718851
201511359349305406,630302179,CONTRACT INCOME,611710,19210,19210
201501359349303150,460224600,TUITION AND FEES,611600,24572144,24572144
201501359349303150,460224600,STUDENT HOUSING,611600,1562119,1562119
201501359349303150,460224600,FOOD SERVICE,611600,1349065,1349065
201501359349303150,460224600,OTHER INCOME,541800,402555,377504,25051
201511359349307471,362270695,STUDENT TUITION AND FEES,900099,2773693
201511359349307471,362270695,GOVERNMENTAL GRANTS,900099,18335
201511359349307471,362270695,AUXILIARY ENTERPRISES,900099,955909
201501359349302485,626001104,TUITION AND FEES,611710,13203389,13203389
201501359349302485,626001104,AUXILIARY ENTERPRISES,611710,4957878,4957878
201531359349308268,941610694,TUITION & FEES,900099,23755467,23755467
201531359349308268,941610694,EDUCATIONAL ACTIVITIES,900099,1074158,1074158
201521359349308452,841449678,PROGRAM SERVICE REVENUE,611600,60850,60850
201521359349308452,841449678,MISCELLANEOUS,611600,15594,15594
201531359349301348,042104775,Program income,611710,181568,181568
201531359349301348,042104775,Tuition and fees,611600,2935370,2935370
201541359349301209,562346980,TUITION,611310,126554,126554
201541359349301209,562346980,STUDENT AND ADMISSIONS,611310,7870,7870
201532159349301173,942245517,HOUSING & DORM RENTS,8276,8276
201532159349301173,942245517,OTHER SCHOOL OPERATIONS,46670,46670
201532159349301173,942245517,SHASTA CHILDRENS MIN,16021,16021
201532159349301173,942245517,SKYLIGHT MINISTRIES,3083,3083
201532159349301173,942245517,TUITION & FEES,329299,329299
201542179349301134,132887929,Tuition,900099,8465005,8465005
201512159349300971,986001269,TUITION,611600,143157255,143157255
201512159349300971,986001269,STUDENT FEES,611600,4756042,4756042
201512159349300971,986001269,AUXILIARY ACTIVITIES,611600,2395254,2395254
201521359349308907,560594591,TUITION AND FEES,611710,2662708,2662708
201521359349308907,560594591,SALES AND AUXILIARY,611710,440489,440489
201521359349305557,060761704,TUITION,621400,187931786,187931786
201521359349305557,060761704,RESIDENCE FEES,722320,22232459,22232459
201521359349305557,060761704,DINING FEES,721310,10976864,10976864
201521359349305557,060761704,TRANSCRIPTING,900099,123800,123800
201521359349305557,060761704,BOOKSTORE,900099,190318,190318
201541359349304524,231409675,Tuition and fees,611600,68881680,68881680
201541359349304524,231409675,Room charges,611600,5042217,5042217
201541359349304524,231409675,Dining hall charges,611600,4808095,4808095
201541359349304524,231409675,Book store,611600,96487,96487
201521359349305917,430654855,TUITION AND FEES,611710,1655529,1655529
201521359349305917,430654855,RESIDENCE HALL FEES,611710,285877,285877
201502249349301640,990240539,TUITION FEES,611600,5646620,5646620
201502249349301640,990240539,OUTREACH FEES,4678266,4678266
201502249349301640,990240539,HOUSING FEES,964958,964958
201502249349301640,990240539,OUTREACH FEES,449003,449003
201502249349301640,990240539,STUDENT CHILD/SPOUSE FEES,255600,255600
201531359349305308,721173156,TUITION AND FEES,900099,21496349,21496349
201531359349305308,721173156,LIBRARY MANAGEMENT FEES,900099,50000,50000
201531359349305308,721173156,CONTINUING EDUCATION REVENUE,900099,51800,51800
201531359349305308,721173156,MISCELLANEOUS REVENUE,900099,14757,14757
201531359349305308,721173156,VENDING,900099,7684,7684
201542239349301339,237275328,ADMIN FEE,561000,150724,150724
201542239349301339,237275328,JATP ADMIN FEE,561000,8268,8268
201531359349302028,201304472,PATIENT SERVICE,621110,82668419,82668419
201531359349302028,201304472,DIALYSIS CENTER AND ACO,621110,5282141,5282141
201531359349302208,204269017,Membership Dues & Assessments,96350,96350
201531359349302208,204269017,TOUR FEES,611710,554000,554000
201541359349301824,550665758,SPONSORED RESEARCH,900099,29789985,24451027,5338958
201541359349305119,381367080,TUITION AND FEES,611310,46291207,46291207
201541359349305119,381367080,AUXILIARY SERVICES,611710,6186491,6186491
201541359349305294,340801310,PRIVATE TUITION AND FEES,611710,2032309,2032309
201541359349305294,340801310,FACULTY HOUSING RENT,611710,237804,237804
201541359349305294,340801310,FEDERAL WORK STUDY PROGRAMS,611710,137126,137126
201541359349305294,340801310,FACILITIES RENTAL,611710,68000,68000
201541359349302474,226017975,SUMMER GAN ISRAEL,330671,330671
201541359349302474,226017975,SUMMER YESHIVA PROGRAM,383178,383178
201541359349302474,226017975,TUITION AND GRANTS,1817304,1817304
201502249349302815,943111522,TUITION AND FEES,611710,1688671,1688671
201502249349302815,943111522,CLINIC INCOME,621400,409154,409154
201502249349302815,943111522,CEU INCOME,621400,61943,61943
201522249349300612,464815494,BA/MA PROGRAM,24258,24258
201522249349300612,464815494,DOCTORAL PROGRAM,18450,18450
201522249349300612,464815494,TYRANNUS HALL,6500,6500
201522249349300612,464815494,ONLINE PROGRAMS,4430,4430
201522249349300612,464815494,OTHER FEES,1020,1020
201512259349303116,237008276,Faculty Club Revenue,722210,110428,110428
201512259349303116,237008276,Member Initiation fees,900099,6475,6475
201512259349302526,010681650,STUDENT HOUSING,531310,3498024
201522249349301917,133459531,TUITION & PATIENT RECE,611600,579837,579837
201512239349301421,954860047,Tuition and fees,611710,162545,162545
201522249349302152,710959302,TUITION INCOME,611600,500697,500697
201512329349300401,610470593,Tuition/fees/room and,611710,41002136,41002136
201512329349300401,610470593,Other revenue,611710,4462859,4462859
201512329349300401,610470593,Auxiliary enterprises,611710,2248676,2248676
201512329349300401,610470593,Departmental sales and,611710,438116,438116
201512309349300601,263453472,ACADEMIC INCOME,611600,116643,116643
201532259349303133,522441035,TUITION FEES,611710,108175,108175
201542259349303094,311560433,TUITION & FEES,611600,3181230,3181230
201542259349303094,311560433,CLINIC FEES,611600,275617,275617
201542259349303094,311560433,STUDENT HOUSING,611710,107932,107932
201542259349303094,311560433,OTHER PROGRAM SERVICE,611710,6520,6520
201542249349300409,200551778,TUITION AND FEES,67352,67352
201542249349300409,200551778,EVENTS,173,173
201542249349300409,200551778,INTERPRETATION SERVICE,50,50
201532739349300968,931071753,BOOKS,1841,1841
201532739349300968,931071753,RENTS,6627,6627
201532739349300968,931071753,TUITION,32468,32468
201502299349303840,561500678,ADMISSIONS FEES,900099,105651,105651
201502469349300315,750891465,Tuition,611310,14267158,14267158,0,0
201512459349300976,931226663,TUITION AND FEES,611600,941414,941414
201512459349300976,931226663,BOOK STORE SALES COST,611600,34549,34549
201542519349300074,273438569,Tuition,611600,14671
201542519349300074,273438569,Application / Registration Fees,611600,1100
201542749349300524,541743079,STUDENT TUITION & FEES,3952621,3952621
201512749349300831,760765625,CLINICAL FEES,611600,2290018,2290018
201522269349303342,264359927,QE+EP,611710,235721,235721
201522269349303342,264359927,QREP,611710,68300,68300
201522269349303342,264359927,L-YREP,611710,4090,4090
201532269349304518,203695075,TUITION,611600,280352
201502669349300015,770618310,BOOKS,3838,3838
201502669349300015,770618310,CREDITS RETURN,1765,1765
201502669349300015,770618310,REGISTRATION,4450,4450
201502669349300015,770618310,THESIS & GRADUATION,261,261
201502669349300015,770618310,TUITION,49634,49634
201532649349300198,620481463,Tuition and fees,900099,4006905,4006905,0,0
201532649349300198,620481463,Dormities,900099,493655,493655,0,0
201532649349300198,620481463,Dining hall,900099,738705,738705,0,0
201532649349300198,620481463,Snack shop and bookstore,900099,34512,34512,0,0
201532289349300703,132590811,4552940,4552940
201532379349300113,383888609,TEACHING,611600,1025,1025
201512299349303541,136192275,STUDENT TUITION AND EDUCATIONAL RESEARCH FEES,900099,106184195,106184195
201512299349303541,136192275,RESEARCH INCOME,611710,40654326,40654326
201512299349303541,136192275,STUDENT SERVICE FEES,611710,1730373,1730373
201530449349300938,161554414,Tuition and Fees,611310,1292248,1292248,0,0
201530449349300938,161554414,Student Fees,611310,461,461,0,0
201530949349300308,560529940,TUITION & FEES,900099,130709536,130709536
201530949349300308,560529940,AUXILIARY ENTERPRISES,713910,18862618,18835125,27493
201530949349300308,560529940,"ATHLETICS, STUDENT SVC",900099,1234628,1234628
201530949349300308,560529940,NCAA CONFERENCE INCOME,900099,652018,652018
201530949349300308,560529940,SCHOOLS & CAMPS,611710,208595,85427,123168
201531079349300218,160743989,TUITION & FEES,900099,65975711,65975711,0,0
201531079349300218,160743989,ROOM & BOARD,900099,2924241,2924241,0,0
201531079349300218,160743989,BOOK SALES,900099,77886,0,0,77886
201530449349301563,481055185,PROGRAM SERVICE REVENUE,20084213,20084213
201530969349300308,570324906,Student instruction,611710,48569306,48569306
201530969349300308,570324906,Auxiliary enterprises,611710,9934289,9934289
201530969349300308,570324906,Other program revenue,611710,1037373,1037373
201531119349300103,560529933,TUITION AND FEES,900099,24378773,24378773
201531119349300103,560529933,HOUSING FOOD AND OTHER SERVICES,900099,3654512,3654512
201531279349300338,720635884,TUITION & FEES,611710,48553044,48553044
201531279349300338,720635884,DORMITORY FEES,611710,9235527,9235527
201531279349300338,720635884,AUXILIARY ENTERPRISES,611710,1068628,1068628
201531279349300338,720635884,RENTAL,611710,33190,33190
201531279349300933,231353385,"TUITION, ROOM & BOARD",900099,103886928,103886928
201530209349301053,750995027,Tuition Fees,611600,7212679,7212679
201530209349301053,750995027,Sales and Services of Auxiliary Enterprises,611710,3227699,3227699
201530979349300333,590637903,TUITION & FEES,900099,47130813,47130813
201530979349300333,590637903,AUXILIARY SERVICES,900099,8675497,8675497
201530979349300333,590637903,CONTINUING EDUCATION,900099,945554,945554
201531129349300013,410969244,Tuition and Fees,611310,76068195,76068195,0,0
201531129349300013,410969244,"Auxiliary Revenue (dining, housing, bookstore)",721310,19074775,18399229,675546,0
201531129349300013,410969244,Other sources - Fine Arts,711190,881438,881438,0,0
201531279349301508,941156610,TUITION AND FEES,611310,17395942,17395942
201531279349301508,941156610,OTHER EDUCATIONAL,611710,482941,482941
201521749349300812,111633516,Tuition & Fees,900099,442725763,442725763
201521749349300812,111633516,SALES AND SVCS OF AUXILIARY ENTERPRISES,900099,27491687,27491687
201521749349300812,111633516,Concert Theatre,900099,3885575,3885575
201521749349300812,111633516,COMMISSIONS,900099,1102121,1102121
201521749349300812,111633516,University Fees,900099,828113,828113
201530219349300608,410693962,TUITION & FEES,611710,90305138,90305138
201530219349300608,410693962,SALES & SERVICE OF AUX,611710,14882109,14882109
201530459349300828,141338309,Tuition and fees,611310,25177266,25177266,0,0
201530459349300828,141338309,Income on student loans,900099,109343,109343,0,0
